	Habibie/name	aanbesteding/noun	aanbieding/noun	abonnement/noun	accoord/noun	adres/noun	advies/noun	algemeen/adj	alibi/noun	alleen/adj	alternatief/noun	altijd/adv	arbeid_vergunning/noun	argument/noun	arrangement/noun	bekentenis/noun	besluit/noun	betaal_middel/noun	biljet/noun	bod/noun	bon/noun	boord_document/noun	bouw_aanvraag/noun	conventie/noun	dagvaarding/noun	die/det	diploma/noun	dit/det	document/noun	doelpunt/noun	door/adj	eind_uitslag/noun	en/vg	enkel/adj	enquête/noun	euro/noun	excuus/noun	exploitatie_vergunning/noun	frank/noun	gemeente/noun	gewoon/adj	gezien/adj	goal/noun	goedkeuring/noun	handtekening/noun	huur_contract/noun	huwelijk/noun	identiteitsbewijs/noun	jaar/noun	juridisch/adj	kaart/noun	kandidatuur/noun	lang/adj	licentie/noun	lid_kaart/noun	niet/adv	nog/adv	offerte/noun	onbeperkt/adj	onverminderd/adj	overeenkomst/noun	papier/noun	paspoort/noun	patent/noun	poging/noun	principe/noun	rechtbank/noun	rede/noun	reden/noun	referendum/noun	regel/noun	reis_pas/noun	reservatie/noun	rijbewijs/noun	slechts/adv	status/noun	stem/noun	stem_biljet/noun	strip_kaart/noun	tarief/noun	ten/adv	ticket/noun	toelating/noun	toestemming/noun	treffer/noun	trein_kaart_DIM/noun	typering/noun	uitkomst/noun	uitslag/noun	universeel/adj	verblijf_status/noun	verblijfsvergunning/noun	vergunning/noun	verklaring/noun	vervoer_bewijs/noun	verzekering/noun	verzoek/noun	visum/noun	vonnis/noun	voorwaarde/noun	wagen/noun	wereldwijd/adj	werk_vergunning/noun	wet/noun	wijze/noun	wil_beschikking/noun	ze/pron
verblijf_status/noun	1.0	0.9786046	0.93785584	0.96698517	0.9736381	0.9834773	0.9957683	0.9996263	1.0	1.0	1.0	1.0	1.0	0.9921727	0.9797211	0.9601598	0.9575231	0.9846165	0.9415616	0.9883892	0.97332776	1.0	0.99775505	0.9968418	0.965118	1.0	0.9966347	0.9790601	0.94824386	0.9600365	0.9889261	0.9858704	0.9755974	1.0	0.94509494	0.96397835	1.0	0.9727979	0.95268565	0.97190595	0.9893976	0.99876076	0.98274404	0.99038815	0.96910083	0.9621536	0.9995436	0.9706216	0.9399437	1.0	0.9710915	0.97771585	0.9872041	0.9977854	1.0	1.0	0.9956291	0.9639531	1.0	0.98411506	0.9429175	1.0	0.9664968	1.0	0.9765783	0.983387	0.97074336	0.9998787	0.9485649	0.9893574	0.95263493	0.945228	0.97382665	0.9962436	0.96507543	0.9933084	0.9567294	0.969529	0.98745316	0.99492395	0.96182454	0.9633822	0.9979305	0.9998603	0.98741794	0.9729673	0.9984242	1.0	0.99763685	1.0	0.0	0.9733445	0.9973348	0.9713788	1.0	0.9980527	0.9420496	0.93506396	0.97406787	0.997654	0.98341423	0.9629569	1.0	0.99732155	1.0	1.0	1.0
verblijfsvergunning/noun	0.9736285	0.9752096	0.9671052	0.8963559	0.95122933	0.93561405	0.9799894	0.96234864	0.97375137	0.9724474	0.989848	0.9984549	0.9763329	0.99146163	0.9699455	0.97296274	0.9617173	0.9754222	0.9275007	0.9739986	0.9651708	0.9939818	0.98092264	0.9623686	0.97924924	0.9514266	0.9711646	0.95800596	0.9438408	0.96202064	0.9864233	0.99607545	0.93706906	0.97118604	0.9145834	0.88416135	0.96683085	0.9690604	0.8725223	0.9227685	0.9658342	0.986862	0.97117853	0.96636975	0.87846625	0.96669877	0.96622145	0.97250485	0.8798076	0.96449137	0.8858067	0.94975156	0.9450879	0.9706672	0.9515724	0.9805783	0.92792445	0.954372	0.96214366	0.9440221	0.96533185	0.95169216	0.8733152	0.97358716	0.9649882	0.97674835	0.92246056	0.97945297	0.97424287	0.9553319	0.9609118	0.95399934	0.9774565	0.921824	0.8960508	0.9312711	0.9126911	0.9388361	0.973881	0.9527248	0.8939821	0.87518644	0.9287022	0.981564	0.9576097	0.9954524	0.9849764	0.9673517	0.95379156	0.99345225	0.9733445	0.0	0.94351006	0.95842594	0.95143926	0.9590988	0.9028802	0.88381624	0.9417006	0.9796542	0.9125654	0.85930014	0.93454266	0.9342398	0.9563666	0.99470156	0.9609934
vergunning/noun	0.9843988	0.8979887	0.963187	0.9091952	0.871611	0.91005284	0.8717525	0.912422	0.97681147	0.95484114	0.9209584	0.9568465	0.9695477	0.90450925	0.94092846	0.97789705	0.8661357	0.9651581	0.9276672	0.87773436	0.92047226	0.9834387	0.9344542	0.9377967	0.93913424	0.9004508	0.95825124	0.88860744	0.90743214	0.9594408	0.9802397	0.9859953	0.9008413	0.9184698	0.88760024	0.81607115	0.9400892	0.86127216	0.8089596	0.7920825	0.9610187	0.94237244	0.95812744	0.9021068	0.8460893	0.915604	0.96470636	0.9832507	0.83253205	0.91027385	0.9042938	0.88078904	0.9103343	0.86701465	0.98262656	0.971287	0.82518816	0.9697072	0.9444887	0.96847653	0.8540849	0.905595	0.9526058	0.9451608	0.9345601	0.9072999	0.91951674	0.98534644	0.9402431	0.9420839	0.9124854	0.9818417	0.9783951	0.95807695	0.8341908	0.9639442	0.85112935	0.91653347	0.97019935	0.9048772	0.8604794	0.90506715	0.89462155	0.8821777	0.9706326	0.9887071	0.9963274	0.9671751	0.9147065	0.9801053	0.9973348	0.94351006	0.0	0.9544661	0.982805	0.90440875	0.9031621	0.9554619	0.9465405	0.87830997	0.8972377	0.7985716	0.95499945	0.904552	0.95861197	0.97868073	0.97383326
verklaring/noun	0.97030604	0.9719857	0.9545203	0.9856275	0.8337089	0.94808185	0.8902645	0.84914684	0.95120186	0.90228605	0.8999954	0.9168971	0.9919125	0.83397377	0.958827	0.886603	0.80466914	0.9885474	0.9856065	0.91078	0.96773607	0.99808145	0.97920614	0.9293288	0.9616062	0.94835293	0.95779085	0.89984435	0.86079055	0.94563556	0.9553699	0.9878861	0.84074277	0.92363054	0.93650544	0.934421	0.8904849	0.9996464	0.94415724	0.9329064	0.9272747	0.9103531	0.9266045	0.88771677	0.92687136	0.96113783	0.9162041	0.96881974	0.91947895	0.86532456	0.9528871	0.8702836	0.91903603	0.9561528	0.9763496	0.9528691	0.9382671	0.9847911	0.9755655	0.9421802	0.8874	0.9448153	0.9082662	0.94233	0.8035315	0.9080781	0.856004	0.89460635	0.84298337	0.9145522	0.88588893	0.9985503	0.99736255	0.9402499	0.8995493	0.9205426	0.8928486	0.9812248	0.99718726	0.9594982	0.89286965	0.97563857	0.955451	0.847229	0.95341104	0.9834129	0.9587994	0.93242514	0.9455459	0.96342415	0.9713788	0.95842594	0.9544661	0.0	0.95572615	0.93045235	0.8094567	0.9201907	0.8914564	0.87910616	0.9438605	0.88586956	0.97496516	0.9133941	0.88962996	1.0	0.9606799
vervoer_bewijs/noun	0.9992892	0.93534684	0.9804711	0.9238261	0.9864176	0.95782316	0.97996145	0.994	0.9885258	0.98301625	0.99392223	0.9913434	0.98286444	0.9926424	0.9974105	0.98170525	0.97424597	0.9381962	0.93108654	0.98086953	0.9849778	0.98130816	0.97351164	0.98282975	0.9923219	1.0	0.9759085	0.95320475	0.98759407	0.9648478	0.9914867	0.99968123	0.97653186	0.99466026	0.94411963	0.92669433	0.9413026	0.9542808	0.9338761	0.944886	0.9975202	0.9932906	0.9768333	0.9708904	0.9523768	0.950717	0.99841934	0.958147	0.91378284	0.9788799	0.96111625	0.97839653	0.9779911	0.9794482	0.99226403	1.0	0.980173	0.97377485	0.9447115	0.9991553	0.9781213	0.9918034	0.95860696	0.98942894	0.99721014	0.97928506	0.96512663	0.96928567	0.9964182	0.95460236	0.96690357	0.99318445	0.9824255	0.9428956	0.92548066	0.99999654	0.9601085	0.9648327	0.95504045	0.92290413	0.9474914	0.9416146	0.99906385	0.9852233	0.98781145	0.960354	0.9885574	0.98070097	0.99365145	1.0	1.0	0.95143926	0.982805	0.95572615	0.0	0.95258003	0.9755374	0.98879266	0.9865302	0.9644449	0.96704435	0.95930904	0.9786682	0.9996148	0.9977584	0.99335754	1.0
verzekering/noun	0.97235465	0.94194824	0.92034835	0.9141497	0.90884745	0.9133014	0.9347863	0.9015162	0.9880302	0.94398475	0.96372855	0.97366405	0.98250276	0.93630177	0.95796436	0.96647847	0.87082434	0.98356706	0.9054321	0.8343406	0.945872	0.9679765	0.95442104	0.970775	0.9647556	0.98912644	0.96417594	0.9087497	0.9415152	0.96678805	0.9770953	0.9907672	0.8854505	0.9516895	0.9033223	0.80841506	0.9499935	0.96781725	0.8071059	0.88303673	0.9731228	0.9498706	0.965393	0.9283306	0.85339177	0.9719196	0.931042	0.9734891	0.8398896	0.92485327	0.88188565	0.97599256	0.92246634	0.92940813	0.9805858	0.98890746	0.92789245	0.92065096	0.96061546	0.9892726	0.910318	0.9354242	0.9495524	0.9602676	0.9220448	0.9536785	0.9587533	0.9283144	0.93120563	0.96522796	0.9270534	0.9490076	0.96954125	0.9423394	0.84211385	0.94598144	0.87136	0.93989724	0.9679534	0.85352516	0.9142468	0.8593323	0.96177506	0.9205941	0.9785441	0.96838194	0.9813359	0.96199197	0.9266656	0.97612476	0.9980527	0.9590988	0.90440875	0.93045235	0.95258003	0.0	0.9039296	0.9579851	0.9788928	0.9188636	0.9230208	0.82928574	0.9804048	0.9177965	0.96420604	0.98597205	0.9760081
verzoek/noun	0.91070235	0.9532526	0.936001	0.96108574	0.89164394	0.9187478	0.87950915	0.8656288	0.97140855	0.9244986	0.9274003	0.9234508	0.98693824	0.82978874	0.97068053	0.9388208	0.81679374	0.9656658	0.9534732	0.93223995	0.97369117	0.99600244	0.98863465	0.9501629	0.95323116	0.92781514	0.9536601	0.91203177	0.8863211	0.96471393	0.9458672	0.98820496	0.8602288	0.93226016	0.9169314	0.91953963	0.8651188	0.99466366	0.90727156	0.88347715	0.9497272	0.9456595	0.9587468	0.9029435	0.87632585	0.97285324	0.9142231	0.9966564	0.9025413	0.89939153	0.9291267	0.8737914	0.93402976	0.93609804	0.9895014	0.9708547	0.9331655	0.9721987	0.96735775	0.9409833	0.8951874	0.9166922	0.920153	0.9613745	0.8563855	0.9487014	0.8274071	0.89315933	0.8637637	0.92663825	0.89876956	0.97499716	0.9756931	0.95610785	0.9037298	0.88265973	0.8917689	0.93759876	0.99086523	0.96302575	0.8943523	0.9142097	0.93721026	0.8540254	0.9608616	0.9689615	0.96612024	0.92158335	0.9466061	0.95661986	0.9420496	0.9028802	0.9031621	0.8094567	0.9755374	0.9039296	0.0	0.89051074	0.88338894	0.89057183	0.91841745	0.8991003	0.9745765	0.8665421	0.9097261	0.9936213	0.94762295
visum/noun	0.98421884	0.9800434	0.91441953	0.94788617	0.89429325	0.9681497	0.9845432	0.9684264	0.9880006	0.96010643	0.97390956	0.98597735	0.9321088	0.9913252	0.98657435	0.9567899	0.9325867	0.97699684	0.9059361	0.9599136	0.96106094	1.0	0.96691984	0.94745433	0.9766515	0.96463704	0.9537144	0.9532552	0.8997836	0.96564645	0.97745883	0.97405666	0.8940222	0.96962094	0.9398282	0.9216714	0.96557194	0.99016213	0.90340394	0.9444229	0.96847695	0.957243	0.95654404	0.9598553	0.88005376	0.98880994	0.9650061	0.9508369	0.910432	0.9570156	0.91610587	0.9196113	0.9720292	0.9824891	0.97610414	1.0	0.97039557	0.97932965	0.9470802	0.9511389	0.95568764	0.9027699	0.84503186	0.97373617	0.92039007	0.97401893	0.93770623	0.9439872	0.9574121	0.957617	0.98020387	0.9350747	0.9595397	0.9562199	0.911904	0.942703	0.93005776	0.9311646	0.9686261	0.98077255	0.91599846	0.92092335	0.9062886	0.92827815	0.96786135	0.97776854	0.9554919	0.95961654	0.96346706	0.98838687	0.93506396	0.88381624	0.9554619	0.9201907	0.98879266	0.9579851	0.89051074	0.0	0.9222753	0.9451576	0.94202495	0.89542973	0.9535174	0.92145115	0.9644455	0.90283144	0.97231555
vonnis/noun	0.91478336	0.9402501	0.8999721	0.9591371	0.8864699	0.95700943	0.9340819	0.9066911	0.9522516	0.97083735	0.9663002	0.9716091	0.99062145	0.935421	0.9570497	0.90598106	0.87949204	0.954033	0.9623987	0.9368716	0.9487964	0.99195856	0.95315725	0.94145775	0.8976697	0.97218543	0.95747316	0.9704043	0.93304414	0.89571077	0.97744715	0.9734287	0.884834	0.9299914	0.9223356	0.93274844	0.95586884	0.9639314	0.9227696	0.93362373	0.96016026	0.9453473	0.90841293	0.9289902	0.9418421	0.951731	0.9232297	0.9935173	0.93671596	0.9052737	0.9312808	0.90458184	0.9614824	0.9233681	0.9770579	0.95050883	0.9568794	0.95064384	0.9670112	0.9717073	0.91337544	0.94402826	0.9474174	0.95334715	0.8798389	0.9725435	0.63435477	0.9220224	0.92799926	0.8683355	0.98139143	0.9813048	0.964842	0.9064353	0.94258505	0.92203945	0.93815994	0.9532232	0.96921325	0.9718035	0.9186498	0.9487083	0.9432894	0.91985995	0.9028629	0.99140173	0.9182093	0.9827236	0.9468075	0.95948803	0.97406787	0.9417006	0.9465405	0.8914564	0.9865302	0.9788928	0.88338894	0.9222753	0.0	0.9348955	0.9400775	0.921204	0.97392327	0.9380157	0.95472145	0.9753222	0.9815173
voorwaarde/noun	0.9964406	0.93231636	0.9283762	0.9596823	0.8573511	0.96225077	0.87455994	0.8926836	0.9539967	0.89632136	0.94543624	0.923601	0.9852322	0.8830706	0.96988773	0.9800796	0.8563968	0.99017704	0.9814193	0.8337408	0.9845872	0.9943828	0.9623064	0.98011416	0.9526381	0.9238238	0.9707866	0.90880775	0.9426722	0.94862664	0.9547508	0.9991435	0.84610665	0.9464794	0.93472815	0.9077401	0.9367045	0.94446576	0.9178633	0.8856406	0.91551125	0.9283409	0.94705504	0.839522	0.9327643	0.99478054	0.9104083	0.9977064	0.922579	0.9168061	0.94514257	0.9281703	0.90376604	0.9241754	0.97501445	0.9134822	0.90819764	0.96134555	0.8974761	0.9725386	0.83370084	0.93258154	0.9502598	0.97788274	0.8983354	0.90015745	0.9279617	0.91644275	0.877455	0.9568764	0.89302427	0.9914357	0.9897021	0.9526132	0.902353	0.92924213	0.93087256	0.9907401	0.9665325	0.915248	0.9012085	0.93500656	0.92489296	0.8544121	0.9419596	0.9905602	0.9966312	0.9309086	0.94155353	0.9864878	0.997654	0.9796542	0.87830997	0.87910616	0.9644449	0.9188636	0.89057183	0.9451576	0.9348955	0.0	0.9333562	0.90184814	0.97166103	0.93917054	0.9544071	1.0	0.9688395
wagen/noun	0.9658217	0.9256324	0.8793774	0.8065714	0.922762	0.8678792	0.940625	0.9182665	0.9527058	0.947934	0.92145425	0.95283127	0.94967204	0.9814237	0.9279823	0.90873325	0.93028814	0.97624904	0.86027443	0.86696154	0.857363	0.86199355	0.9456548	0.9559611	0.9604741	0.96071887	0.91900873	0.81328857	0.8883257	0.90702	0.9608475	0.9832968	0.8621482	0.92721003	0.8407997	0.6477041	0.9623106	0.971584	0.6060073	0.7135747	0.875556	0.95322585	0.8906712	0.96602213	0.7541908	0.97288716	0.8971185	0.93869305	0.71765	0.94195	0.8265287	0.91052365	0.8539851	0.9364797	0.93722427	0.9882927	0.84472394	0.96655214	0.95827866	0.9395445	0.9115564	0.85731447	0.90532976	0.98169106	0.90252745	0.9373549	0.8331481	0.92837787	0.92806244	0.93082523	0.96799856	0.95468575	0.92061204	0.75147927	0.6896203	0.94715434	0.7269952	0.9168579	0.96923053	0.8953878	0.78523827	0.7374619	0.9099175	0.9368125	0.93661	0.9840002	0.9887386	0.9606468	0.8426384	0.9789133	0.98341423	0.9125654	0.8972377	0.9438605	0.96704435	0.9230208	0.91841745	0.94202495	0.9400775	0.9333562	0.0	0.7276736	0.93632376	0.9610254	0.91798943	0.9810908	0.96813387
wereldwijd/adj	0.98374665	0.90695596	0.8953457	0.6919652	0.86404735	0.85227126	0.92371887	0.8651494	0.9864502	0.9196325	0.9156074	0.948369	0.9811586	0.9515264	0.90990067	0.9607634	0.9069619	0.9575818	0.78683877	0.71735156	0.8285326	0.9680964	0.93118477	0.9064755	0.94776136	0.95991766	0.9233625	0.7038733	0.8197926	0.9144154	0.93812835	0.9812583	0.8259208	0.93596655	0.73187995	0.48432314	0.94673115	0.9620303	0.4516847	0.74836236	0.9187717	0.8961518	0.9293506	0.8971242	0.6043498	0.9357722	0.91638756	0.9528533	0.47080696	0.8935239	0.7408389	0.9078419	0.79418737	0.86931735	0.9305883	0.9901234	0.7409528	0.908516	0.9508385	0.95875365	0.8388076	0.8558999	0.90562654	0.89133	0.9026404	0.92099553	0.92211956	0.91680795	0.90620387	0.9418475	0.9057863	0.9442299	0.89497566	0.9104787	0.5278374	0.90799195	0.6696352	0.86880934	0.9518052	0.82065153	0.6993627	0.6808776	0.8984398	0.87653255	0.9605436	0.92954916	0.97805405	0.92526436	0.8560661	0.9607925	0.9629569	0.85930014	0.7985716	0.88586956	0.95930904	0.82928574	0.8991003	0.89542973	0.921204	0.90184814	0.7276736	0.0	0.8741661	0.9168813	0.9372416	0.9911557	0.9939304
werk_vergunning/noun	0.9620565	0.98544204	0.93248564	0.8627459	0.9631727	0.9478613	0.97295636	0.9539443	0.9993764	0.9784291	0.99452925	0.99943095	0.9296735	0.9899976	0.9755789	0.9931329	0.9822046	0.9291941	0.9137207	0.9787095	0.9752221	0.9918068	0.95892817	0.982492	0.98040456	0.9564274	0.9665762	0.94040513	0.94177693	0.94783103	0.9709845	0.96425164	0.92695475	0.9930728	0.9387906	0.89900565	0.98136157	0.970766	0.87777066	0.94498223	0.99191034	0.9898107	0.97296476	0.95541173	0.8563163	0.94430995	0.9508301	0.9981806	0.8900541	0.98408693	0.9274331	0.9789566	0.95743054	0.9947724	0.9537146	0.979153	0.95516807	0.9889134	0.96907943	0.9962206	0.94347024	0.94706804	0.9401161	0.9896305	0.9805118	0.97241503	0.96665484	0.979657	0.98637396	0.96545273	0.9325621	0.99107355	0.98417526	0.9582965	0.8999369	0.9701115	0.9300194	0.9074982	0.95350903	0.98015517	0.9623102	0.8921319	0.9809864	0.9318658	0.9629615	0.9917998	0.99081224	0.9700842	0.96492267	0.9696747	1.0	0.93454266	0.95499945	0.97496516	0.9786682	0.9804048	0.9745765	0.9535174	0.97392327	0.97166103	0.93632376	0.8741661	0.0	0.94963825	0.9837487	0.99911773	1.0
wet/noun	0.97426206	0.95627856	0.9580578	0.95033747	0.8346833	0.9416054	0.90658355	0.83526796	0.95776343	0.9382474	0.9407536	0.92722225	0.9468157	0.89799446	0.9769187	0.958876	0.8846173	0.93728226	0.9497565	0.9688511	0.9578979	1.0	0.97441226	0.8956255	0.9732694	0.91082895	0.9403	0.9257501	0.8979009	0.96488214	0.97652835	0.9966317	0.8517228	0.9105899	0.9144276	0.9462063	0.94518256	0.938635	0.9400977	0.8936989	0.93477464	0.96948093	0.9655821	0.9003922	0.90939987	0.97448635	0.82909	0.9932058	0.90410686	0.9007575	0.9483821	0.93051636	0.93077034	0.9528196	0.9931216	0.95755994	0.9467149	0.9909843	0.98328716	0.9406516	0.92169315	0.91719264	0.96157956	0.88361084	0.86492443	0.90239036	0.91554064	0.87739223	0.9186849	0.8859519	0.8682869	0.97472835	0.99780554	0.96749353	0.91643405	0.91449034	0.91141313	0.9795061	0.9670983	0.96184844	0.90073085	0.9715154	0.93055165	0.87634724	0.97624147	0.9794271	0.9793907	0.94148123	0.92602074	0.91420466	0.99732155	0.9342398	0.904552	0.9133941	0.9996148	0.9177965	0.8665421	0.92145115	0.9380157	0.93917054	0.9610254	0.9168813	0.94963825	0.0	0.92345035	0.982803	0.9675657
wijze/noun	0.9798597	0.9661469	0.93185323	0.9672115	0.92812824	0.9381351	0.9130026	0.8845718	0.9572822	0.89329284	0.9235109	0.88359976	0.9908048	0.9332589	0.96130514	0.9410988	0.9085139	0.9929701	0.99296856	0.929273	0.9796351	0.9754424	0.9799996	0.9708732	0.9976355	0.9187797	0.95611316	0.8923938	0.90607256	0.8814837	0.94879264	0.9498247	0.8316885	0.9191192	0.9595025	0.9507525	0.9156035	0.98560476	0.95448637	0.9351832	0.9082284	0.9193854	0.8889806	0.9481347	0.9288778	0.9918663	0.89663833	0.9974046	0.93742704	0.9223215	0.8809308	0.94063544	0.95187575	0.9781732	0.99600446	0.9469439	0.93151665	0.981023	0.9827547	0.95780855	0.9304661	0.93576896	0.93471706	0.9257794	0.8684255	0.9180231	0.9160959	0.9303647	0.8637056	0.94460595	0.941558	0.9722376	0.9950353	0.960561	0.9208111	0.917396	0.9217449	0.9881058	1.0	0.9677849	0.92355317	0.9456511	0.9666642	0.91019833	0.8507173	1.0	0.98728526	0.89932305	0.91234976	0.9475787	1.0	0.9563666	0.95861197	0.88962996	0.9977584	0.96420604	0.9097261	0.9644455	0.95472145	0.9544071	0.91798943	0.9372416	0.9837487	0.92345035	0.0	1.0	0.9369185
wil_beschikking/noun	1.0	0.9824919	1.0	0.99950784	0.9882412	0.9814936	0.99769896	0.96869904	0.98294437	1.0	1.0	1.0	1.0	1.0	0.99970555	0.9691696	0.9898534	1.0	0.99005014	0.99139476	0.9787869	0.98336124	0.9807383	0.9865196	0.99700725	1.0	0.9527378	0.9926426	0.96430004	0.9846671	0.9988326	1.0	0.9731313	0.9979797	0.9900985	0.9866843	1.0	0.9983864	0.9860204	0.96206117	1.0	0.9976858	0.9942242	0.9990368	0.95573217	0.93477017	0.95840085	0.9168552	0.9778798	0.9984361	0.9956282	0.995808	0.9869902	0.9914736	0.9986821	1.0	0.9995628	1.0	1.0	1.0	0.97685397	0.9687837	0.9150587	0.9886611	0.9895469	1.0	0.99501	0.99815005	1.0	0.9708717	1.0	0.993933	0.977644	0.92943853	0.98415166	0.98542845	0.99425393	0.99840087	0.97320086	0.98981595	0.9938019	0.9821171	0.9939761	0.98921484	0.9977218	0.9783689	1.0	1.0	1.0	0.9994823	1.0	0.99470156	0.97868073	1.0	0.99335754	0.98597205	0.9936213	0.90283144	0.9753222	1.0	0.9810908	0.9911557	0.99911773	0.982803	1.0	0.0	1.0
ze/pron	1.0	0.9998479	0.98695433	0.99872696	0.9743645	0.9688515	0.98579466	0.97521096	1.0	0.90974534	0.98915106	0.8697157	1.0	0.977601	0.9735093	0.9948533	0.9547577	0.9823692	0.9893312	0.9908221	0.9669348	1.0	1.0	0.98743385	0.9950089	0.8983468	0.97357625	0.91868985	0.9736299	0.9941838	0.9747568	1.0	0.90332043	0.95458883	0.9873352	0.99521637	0.9695938	0.98706245	0.99157196	0.97969085	0.9016986	0.95008045	0.99364245	0.9975966	0.96334857	1.0	0.9369549	0.9976784	0.9816474	0.9747548	0.9785427	0.97918856	0.9524482	0.9910642	1.0	0.9016578	0.9441025	1.0	0.9381608	0.9939768	0.94931185	0.9906188	0.94721025	0.96020424	0.9506102	0.93669295	0.9732224	0.955688	0.9356779	0.96955717	0.96788335	0.98640525	0.996925	0.98975474	0.96862423	0.95099086	0.95400906	1.0	1.0	0.9970554	0.97390085	0.98881996	0.96434313	0.96486056	0.99496686	0.98148626	0.9996111	0.9956103	0.9703971	0.9948255	1.0	0.9609934	0.97383326	0.9606799	1.0	0.9760081	0.94762295	0.97231555	0.9815173	0.9688395	0.96813387	0.9939304	1.0	0.9675657	0.9369185	1.0	0.0
