	Adriaens/name	Armstrong/name	Bangoura/noun	Baouf/name	Bouma/name	Claeys/name	Cliteur/name	Crasson/noun	De/name	Dirk/name	Gino/name	Hugo/name	Kanu/name	Koller/name	Kristof/name	Ma/name	Marion/name	Mestdagh/name	Mike/name	Mpenza/name	Mutavdzic/name	Pasanen/name	Penders/name	Rossi/name	Ruth/name	Stijn/name	Thomas/name	Van/name	Vereecke/name	Vermant/name	White/name	aan/prep	achter/adv	achter/prep	af/adv	al/comp	alles/noun	alsof/comp	alweer/adv	arm/adj	arm/noun	auto/noun	beeld/noun	beetje/noun	beide/pron	beneden/adv	beugel/noun	bijvoorbeeld/adv	blik/noun	brom_fietser/noun	component/noun	daardoor/pp	daarin/pp	daarop/pp	dan/adv	demonstratief/adj	design/noun	deur/noun	die/det	dief/noun	dimensie/noun	donderdag_morgen/noun	door/comp	door/prep	duim/noun	echter/adv	eindeloos/adj	en/vg	energiek/adj	er/adv	ergens/adv	fiets/noun	fietser/noun	foutief/adj	gaandeweg/adv	gedachte/noun	gek/noun	geluid/noun	gemeente_personeel/noun	getrokken/adj	gewoon/adj	graag/adj	h/noun	halfweg/prep	hand/noun	harnas/noun	hij/pron	ideaal/adj	iedereen/pron	iemand/noun	ik/pron	immers/adv	in/prep	ineen/pp	je/pron	kar/noun	ketting/noun	klassieker/noun	kwartier/noun	laat/adj	langzaam/adj	leverancier/noun	licht/adj	lijf_DIM/noun	me/pron	men/pron	met/prep	meteen/adv	mij/pron	minuut/noun	naam/noun	naar/adj	naar/prep	nadrukkelijk/adj	nog/adv	of/comp	of/vg	om/prep	oma/noun	onderaan/adv	onhandig/adj	oog/noun	opnieuw/adv	outfit/noun	poot_DIM/noun	punt/noun	pyjama/noun	rechter_been/noun	regisseur/noun	renner/noun	rugzak/noun	schrijver/noun	sjaal_DIM/noun	sluimer/adj	snel/adj	soms/adv	song/noun	stuk/adv	stuur/noun	systeem/noun	tas/noun	tegenstander/noun	telkens/adv	ter/prep	terwijl/comp	tijd/noun	toen/adv	toen/comp	touw_DIM/noun	traditioneel/adj	trein/noun	trein_DIM/noun	twee/num	uitblinker/noun	vervolgens/adv	vinger/noun	voertuig/noun	voet/noun	volk/noun	wagen/noun	wagen_DIM/noun	wagon_DIM/noun	wetswijziging/noun	wielertoeristen/noun	wolk/noun	zak_DIM/noun	zakdoek/noun	ze/pron	zich/pron	zo/adv	zodat/comp	zodra/comp	zondag_avond/noun	zuiver/adj	zweet/adj
ketting/noun	0.96985894	0.88907343	0.9573437	0.96719664	0.9484271	0.93647015	0.94358194	0.9634433	0.97605103	0.9452873	0.9547124	0.9278533	0.95007586	0.93419206	0.9116503	0.9568935	0.94588757	0.94605017	0.9269732	0.9412534	0.96041393	0.9340327	0.9504222	0.922974	0.94283694	0.9220451	0.940811	0.9731879	0.9505348	0.9239888	0.9077612	0.8497929	0.8283835	0.8127142	0.8615285	0.9126936	0.90926355	0.8215187	0.88292444	0.8670626	0.7528877	0.76477545	0.85702574	0.9035819	0.89259326	0.81829596	0.80652237	0.8638299	0.8494911	0.91841197	0.92781967	0.86443657	0.85866106	0.8115823	0.894844	0.8747343	0.8991888	0.8135121	0.8594861	0.7863238	0.93160766	0.90973294	0.81953806	0.83483016	0.86929053	0.90598875	0.88038224	0.7469526	0.9209185	0.91556776	0.8736942	0.75089014	0.860778	0.9349222	0.9046821	0.92423296	0.9011464	0.84425336	0.9384616	0.85444283	0.8616581	0.91773975	0.9038793	0.9165179	0.7722386	0.84588534	0.8559338	0.8870828	0.90437716	0.85407645	0.9117646	0.8970551	0.89167863	0.9087921	0.8598707	0.83209884	0.0	0.9255042	0.86463475	0.89214706	0.8441128	0.88712335	0.8533052	0.8750726	0.90106046	0.90648615	0.7566447	0.84263074	0.91513705	0.87664706	0.92149377	0.8879199	0.9067664	0.91226965	0.9227879	0.9276313	0.79618555	0.877194	0.8875453	0.86341906	0.873814	0.8483631	0.87205815	0.85448635	0.83214325	0.94133687	0.8803783	0.89817774	0.93877816	0.8913882	0.75852346	0.94116604	0.7978815	0.93418086	0.8878385	0.862499	0.9118599	0.86936176	0.79935265	0.8910044	0.7283165	0.91560394	0.85077715	0.8079407	0.82324344	0.92575324	0.87849903	0.83180606	0.8456341	0.86493206	0.8547711	0.87279725	0.8162211	0.9321296	0.78811234	0.80950594	0.81434107	0.78964245	0.9184989	0.7833748	0.8509912	0.94826376	0.9596667	0.9238625	0.8568672	0.84577894	0.8385675	0.80556273	0.91903967	0.91422784	0.7801119	0.8393099	0.8999369	0.88591516	0.89539206
klassieker/noun	0.9549405	0.81474817	0.97015446	0.9563621	0.9539817	0.94058424	0.95264757	0.96792614	0.9363236	0.8856486	0.8840314	0.8572704	0.9337121	0.917184	0.908505	0.8498654	0.9033371	0.9519708	0.86128366	0.9186066	0.97494096	0.9571386	0.96145076	0.9118027	0.882139	0.851394	0.82830924	0.94570625	0.96127564	0.95987344	0.8279098	0.8991936	0.9100738	0.92478263	0.8391539	0.85829073	0.8830512	0.85628617	0.82390106	0.8927617	0.90021276	0.9372698	0.77557683	0.85509557	0.8582652	0.94479513	0.946511	0.8515501	0.8575795	0.9722393	0.9161098	0.89491946	0.8340353	0.87852585	0.90122795	0.943196	0.8402082	0.94559675	0.8494693	0.94148993	0.86890745	0.95497537	0.8847645	0.8560099	0.9213176	0.92031866	0.84281015	0.7683897	0.8239971	0.9187283	0.8986371	0.900556	0.940134	0.95209485	0.87290186	0.8631815	0.91583806	0.84981406	0.9549513	0.9325045	0.89173436	0.8444365	0.9008983	0.90966225	0.9216622	0.9298081	0.85958415	0.8554998	0.90837044	0.8900994	0.8901444	0.8520778	0.845877	0.90423125	0.8662093	0.931891	0.9255042	0.0	0.895554	0.8867744	0.86321604	0.92192316	0.8563545	0.96481764	0.9100204	0.8771748	0.81182015	0.86902744	0.8960931	0.89892983	0.8343302	0.8598887	0.8815179	0.8585138	0.9144481	0.9171218	0.82194644	0.9220635	0.89430857	0.9268622	0.88101333	0.92632324	0.8697404	0.8661511	0.9402562	0.91954637	0.9165423	0.9652254	0.7373904	0.83628166	0.9080968	0.75219905	0.9248356	0.9412545	0.92412716	0.78367543	0.7033082	0.81749904	0.9336244	0.91391104	0.8971085	0.88561255	0.82806873	0.9212514	0.8617744	0.8738814	0.89826345	0.9126281	0.94893175	0.7769139	0.93071777	0.93043005	0.8829571	0.893044	0.8718979	0.9140528	0.9465729	0.9243847	0.85902774	0.94194126	0.90023416	0.9584941	0.9648065	0.9103446	0.89126074	0.9183078	0.929825	0.8882768	0.93334925	0.848737	0.89075893	0.8811399	0.9085982	0.8805474	0.95696086
kwartier/noun	0.85420305	0.85277796	0.84757346	0.8604891	0.85170996	0.8702286	0.9580649	0.9065978	0.8814875	0.9041557	0.8593069	0.87875557	0.8477868	0.8059656	0.83042485	0.964052	0.9267036	0.8914439	0.887429	0.8284398	0.9132555	0.90736693	0.87055266	0.89094436	0.9347917	0.84434605	0.88662195	0.81705314	0.9085132	0.84315777	0.91178674	0.8965838	0.84168863	0.84983456	0.7912696	0.8266827	0.86237544	0.8166928	0.7662102	0.9012076	0.8448642	0.8815811	0.88753575	0.8607499	0.855736	0.8328657	0.9306226	0.88949466	0.8640116	0.9328615	0.93753815	0.83224475	0.863514	0.79078466	0.7476296	0.8931515	0.92789304	0.85379237	0.8474272	0.8754688	0.9324162	0.90056026	0.81021476	0.80388784	0.89068395	0.79555964	0.8438884	0.7950507	0.9080085	0.8532848	0.85089755	0.8856876	0.8926722	0.8799102	0.85844535	0.88519526	0.8823871	0.853961	0.9543936	0.9003123	0.83534616	0.8785126	0.91849	0.7059436	0.8677012	0.9362385	0.7868403	0.9020648	0.84031975	0.8569884	0.86011624	0.8665181	0.85984975	0.9158404	0.80455655	0.91246057	0.86463475	0.895554	0.0	0.73939717	0.800652	0.90905696	0.85942507	0.94935423	0.86691105	0.8732302	0.85025406	0.6947362	0.88283944	0.41981596	0.9295671	0.8600045	0.86177295	0.86496085	0.8080724	0.90127283	0.84597754	0.89493775	0.9024502	0.87048244	0.9148015	0.8837942	0.7891058	0.9272911	0.9091854	0.84034187	0.92312497	0.9258339	0.9146959	0.8375194	0.90672463	0.9259777	0.94982934	0.93242824	0.76387835	0.8288947	0.8756778	0.8926159	0.8769677	0.89815176	0.8779177	0.80119663	0.7600068	0.86103684	0.7676028	0.82607436	0.7863394	0.7090439	0.91512775	0.89261585	0.8525417	0.918667	0.8048127	0.7507434	0.7189529	0.88067114	0.88845825	0.8318333	0.88544905	0.87151647	0.93336993	0.9408458	0.9386583	0.9350869	0.8694892	0.887117	0.9219112	0.75584793	0.8916701	0.85013056	0.7592393	0.7931966	0.81795394	0.9044969	0.9097485
laat/adj	0.9250898	0.83295506	0.91924614	0.9079481	0.9253762	0.8985286	0.94519746	0.9707856	0.9013339	0.89583534	0.9101783	0.87225854	0.9124814	0.900508	0.87317854	0.9239905	0.91899043	0.92111367	0.9025404	0.8780011	0.9456036	0.9439714	0.9180752	0.8888281	0.92558473	0.87010527	0.87048066	0.88369876	0.922574	0.89372903	0.8720383	0.89203775	0.88166875	0.8722546	0.8342433	0.8426635	0.90313876	0.8365944	0.7142818	0.9048839	0.87754095	0.9062165	0.9017605	0.9068823	0.8458776	0.8536922	0.9495882	0.89949936	0.91301394	0.9408046	0.95651877	0.8500664	0.8660001	0.79807013	0.76618963	0.9163989	0.9425869	0.88489	0.80459887	0.893582	0.93833494	0.8968008	0.84530854	0.85163367	0.8894365	0.81284916	0.86484355	0.8603775	0.9337435	0.83561003	0.8301602	0.8992098	0.9113055	0.8844174	0.87566364	0.90732914	0.9264062	0.9026424	0.95049226	0.9419976	0.8826814	0.8811986	0.9065057	0.78323483	0.8923639	0.9643612	0.74205863	0.88438946	0.8784627	0.8550493	0.8446448	0.836131	0.82597893	0.92545855	0.8704051	0.94325244	0.89214706	0.8867744	0.73939717	0.0	0.82726455	0.94262767	0.8713299	0.974163	0.8744918	0.88248533	0.8574489	0.7338563	0.8701817	0.73278356	0.88528955	0.8734552	0.8499871	0.8892071	0.77760774	0.8930072	0.85676724	0.88109225	0.88563377	0.9016002	0.9140216	0.9000321	0.7842993	0.95415163	0.9378119	0.8816726	0.9187535	0.91915184	0.8909322	0.7908189	0.9266316	0.8880508	0.97290426	0.93736583	0.781109	0.8544687	0.9223548	0.8836841	0.8956847	0.9374423	0.90853703	0.8633844	0.7503366	0.87519073	0.82203114	0.81053555	0.7213814	0.6805781	0.9477939	0.87741345	0.8982428	0.94105154	0.7520685	0.86967665	0.7524663	0.9047705	0.9071002	0.8601667	0.89717007	0.8866551	0.93370515	0.95237035	0.9354968	0.90336144	0.8941468	0.9472962	0.93777573	0.79441774	0.9118874	0.91128135	0.81457776	0.77563393	0.8381492	0.928425	0.93358964
langzaam/adj	0.9274947	0.8539367	0.94422525	0.9713879	0.9441732	0.94775814	0.9458214	0.97723943	0.96460944	0.9038795	0.92447656	0.8920128	0.9390093	0.91874933	0.91850346	0.8851187	0.93814427	0.96001446	0.8720765	0.89682543	0.97631305	0.96231943	0.95304453	0.9336022	0.93440604	0.8809748	0.8691016	0.9466333	0.93571943	0.94500774	0.9053452	0.8628421	0.81428015	0.8053256	0.66941035	0.80034304	0.8069791	0.6846151	0.7467304	0.7955206	0.73538643	0.8289081	0.7615266	0.72409016	0.8398516	0.719222	0.900813	0.7672519	0.72047186	0.9118037	0.8863559	0.6744962	0.7900813	0.7855652	0.7395716	0.91736066	0.8775517	0.8387884	0.7515576	0.8836738	0.85993093	0.9308057	0.72102565	0.72884864	0.86385846	0.77402675	0.73955023	0.6295837	0.83987164	0.8333274	0.75558007	0.82227075	0.86930287	0.932205	0.7307556	0.7551159	0.86891335	0.7284698	0.9412617	0.8682097	0.78254527	0.85522103	0.9204528	0.85688055	0.77496904	0.89092976	0.8017765	0.807348	0.8415414	0.81033736	0.856542	0.7826365	0.7777918	0.9080369	0.7383431	0.8731345	0.8441128	0.86321604	0.800652	0.82726455	0.0	0.90027404	0.6966071	0.90428233	0.84210914	0.7856072	0.7494719	0.8012782	0.8426786	0.790744	0.9087906	0.7420949	0.7799915	0.8203163	0.8300135	0.87249094	0.6940051	0.86953413	0.8666258	0.870821	0.84003836	0.733985	0.77368	0.92512584	0.83101034	0.90062255	0.90613914	0.90356255	0.8620557	0.837814	0.8721185	0.8602359	0.9074328	0.8549845	0.6194289	0.6970224	0.797354	0.83983374	0.84374225	0.8376508	0.8499161	0.85599005	0.75852567	0.84581065	0.66242874	0.8202592	0.79504144	0.7848274	0.87673616	0.7871746	0.8328547	0.87106824	0.84229964	0.9028703	0.6625561	0.76572865	0.8387129	0.7558557	0.84251714	0.83667475	0.88876396	0.9313831	0.9288201	0.92556643	0.6871329	0.8417867	0.8906477	0.74096096	0.8305161	0.79994833	0.6593063	0.6906595	0.86335224	0.7990307	0.8811606
leverancier/noun	0.9649408	0.9268513	0.9524204	0.9689283	0.937419	0.9117654	0.9637541	0.9705901	0.95311433	0.9256884	0.9359208	0.9186859	0.9454648	0.9417245	0.9417106	0.939381	0.9402003	0.9384506	0.9241253	0.9333123	0.9841279	0.95637447	0.94946694	0.949262	0.9566069	0.93513876	0.93523306	0.96551573	0.9454522	0.9503932	0.9279731	0.83758336	0.8892531	0.8994328	0.908643	0.91252756	0.91576236	0.8919656	0.88611233	0.88563186	0.916478	0.7893793	0.90707105	0.9363979	0.85757214	0.8962382	0.92574346	0.6940471	0.90171915	0.9251728	0.75088954	0.78092015	0.8241929	0.8565951	0.885853	0.9344068	0.8552835	0.89185107	0.81360763	0.82480824	0.9251245	0.93149096	0.76645833	0.8215996	0.9395004	0.85411894	0.88290364	0.7216333	0.9298599	0.88200307	0.8927576	0.87213135	0.9134548	0.89702225	0.9005438	0.9241483	0.9287361	0.86573327	0.8919903	0.9371932	0.8319588	0.8967006	0.9277169	0.9215115	0.90034676	0.9441219	0.90225446	0.8665319	0.88496524	0.8817857	0.9417294	0.7709058	0.88492346	0.90886515	0.89685297	0.87992716	0.88712335	0.92192316	0.90905696	0.94262767	0.90027404	0.0	0.8796681	0.9607519	0.94032377	0.86132634	0.7932702	0.8574906	0.9233168	0.9382928	0.867179	0.88402456	0.8742281	0.8882033	0.9089837	0.8447834	0.7483588	0.8654096	0.91772133	0.9130591	0.9129823	0.93362045	0.9033401	0.92464715	0.9198294	0.9514223	0.9251793	0.9713102	0.90010357	0.8933648	0.8796443	0.911874	0.9532242	0.94172233	0.8504663	0.8936087	0.9108053	0.8655118	0.8933484	0.7551087	0.84788877	0.89917713	0.89039963	0.8629411	0.83514035	0.92447263	0.906003	0.90424263	0.9208007	0.80640656	0.873386	0.9234912	0.86444664	0.9470724	0.8115181	0.9128742	0.8261355	0.9308939	0.9087334	0.8174604	0.9106114	0.96448827	0.87915677	0.9552538	0.9357796	0.82680714	0.94468117	0.86511075	0.9128895	0.89870805	0.7595867	0.80112636	0.9114221	0.83384025	0.93552923
licht/adj	0.96310604	0.88149786	0.9189149	0.94652665	0.8905935	0.89627343	0.96613944	0.9549622	0.9224745	0.8803133	0.88862795	0.88197774	0.92188185	0.9342176	0.8698864	0.9077724	0.93097556	0.9289544	0.89299095	0.90251887	0.8826055	0.95178217	0.9412648	0.90867454	0.92370033	0.85731566	0.8870746	0.89050114	0.9471864	0.93200713	0.89754367	0.8329374	0.82674015	0.81902593	0.7276419	0.80291194	0.85583144	0.73548436	0.79917264	0.8335941	0.7658709	0.77850807	0.7881328	0.70799387	0.79949224	0.73470366	0.88413954	0.71969926	0.70042706	0.8420894	0.86524224	0.6960331	0.7949726	0.7978619	0.84348506	0.9258496	0.84002674	0.85245275	0.81287146	0.8740318	0.88780385	0.8990912	0.7907085	0.7041004	0.8536853	0.8231057	0.82041085	0.5662544	0.8352431	0.84032595	0.82744384	0.8052218	0.8179907	0.931239	0.82201	0.83039755	0.87354714	0.74303526	0.94862396	0.8749651	0.8170462	0.8736787	0.88209456	0.9000589	0.80262166	0.8759439	0.798773	0.82629985	0.8778765	0.79880995	0.87151486	0.8066478	0.82669353	0.90397775	0.81828356	0.88124603	0.8533052	0.8563545	0.85942507	0.8713299	0.6966071	0.8796681	0.0	0.8932737	0.8620155	0.8235413	0.6266848	0.8519161	0.8800397	0.83249146	0.9124315	0.7691155	0.8507264	0.8425768	0.87386787	0.8846209	0.6100286	0.88141686	0.8783172	0.8594226	0.8747281	0.74050575	0.7950919	0.8792563	0.8608033	0.9110382	0.90577626	0.8261783	0.8830006	0.86199176	0.84341013	0.8937343	0.8914795	0.89554596	0.7766366	0.66044164	0.81794477	0.8413573	0.79596287	0.83536494	0.84035206	0.8639444	0.8073088	0.8414693	0.7043882	0.88722837	0.8374059	0.7878485	0.90063787	0.78003836	0.84302986	0.9035625	0.8000657	0.9010148	0.7543779	0.7862152	0.78698176	0.7710099	0.8780536	0.79699945	0.87454	0.96612775	0.94805914	0.92943585	0.7522353	0.79669696	0.911988	0.8042595	0.869156	0.8143463	0.71513635	0.789583	0.8599331	0.7915459	0.89304084
lijf_DIM/noun	0.96620756	0.9606862	0.916347	0.9649808	0.9407528	0.95791703	0.9617049	0.945664	0.98767674	0.95826197	0.9807731	0.9603264	0.9512306	0.94214594	0.9613511	0.963073	0.940283	0.9094736	0.96341014	0.94062346	0.93970156	0.93720275	0.938826	0.94890493	0.96779376	0.9518406	0.9621046	0.9732424	0.9341648	0.94920164	0.959968	0.92525893	0.9140927	0.91404486	0.9332231	0.9364133	0.92126465	0.9087564	0.954679	0.9296811	0.8125935	0.9462323	0.8848471	0.9065715	0.9385272	0.9148871	0.8837455	0.9443511	0.8788933	0.9635037	0.9163688	0.92569107	0.9307365	0.899072	0.96639913	0.9081226	0.9075762	0.9470818	0.9293892	0.9762813	0.9459327	0.9727443	0.9322643	0.92865646	0.9314427	0.9516379	0.9438806	0.87349147	0.92860377	0.96862847	0.9464492	0.9189646	0.96448624	0.9510878	0.93904287	0.9446363	0.95640767	0.8916924	0.9809568	0.88465244	0.93597496	0.943725	0.95472956	0.9367777	0.85124063	0.9012411	0.9458811	0.9591864	0.9457635	0.93549204	0.93970793	0.94900274	0.9493631	0.91831505	0.9152672	0.90030545	0.8750726	0.96481764	0.94935423	0.974163	0.90428233	0.9607519	0.8932737	0.0	0.9568678	0.95003843	0.8562717	0.94824237	0.96427166	0.9517711	0.939893	0.94484144	0.9832346	0.96805245	0.94751054	0.94883716	0.90651315	0.9525831	0.94092953	0.9027629	0.9037945	0.8216121	0.95416725	0.87066853	0.864364	0.9807919	0.8859761	0.879235	0.9800023	0.95963997	0.89214313	0.9764794	0.8411275	0.9565153	0.9441598	0.87561804	0.9202572	0.93427855	0.92198974	0.9622393	0.8634194	0.9515768	0.9281959	0.9641651	0.91352046	0.97333336	0.9734617	0.9682658	0.9173988	0.9409381	0.94532067	0.94322807	0.9445119	0.95748264	0.9088141	0.86576164	0.9519462	0.8772805	0.9605819	0.96479523	0.8734755	0.9261915	0.96177894	0.9532934	0.886168	0.85700804	0.86612153	0.9056438	0.95620996	0.9059212	0.89864534	0.92587453	0.9648671	0.92531335	0.9176829
me/pron	0.96119505	0.8314922	0.9359529	0.96375406	0.89997745	0.9148518	0.9351123	0.98252726	0.9609506	0.903427	0.92653537	0.8738697	0.92367274	0.923725	0.92246604	0.9346379	0.9022283	0.9376541	0.88439256	0.8954632	0.94800586	0.90545404	0.94922554	0.9252363	0.9115187	0.8942081	0.8977407	0.91114473	0.87934846	0.9219735	0.92528164	0.8790784	0.90208894	0.88878363	0.74866676	0.6975123	0.779665	0.7346182	0.8431685	0.87280977	0.84133023	0.8986039	0.85790986	0.70522225	0.8388517	0.87965024	0.91557044	0.8946353	0.7887767	0.9258846	0.9632834	0.86388326	0.87924016	0.8471656	0.6739394	0.9095825	0.90897954	0.88861406	0.7286385	0.9025211	0.9297109	0.93953854	0.770468	0.8133701	0.8935535	0.82174385	0.8559504	0.82654357	0.8737332	0.89218616	0.8498563	0.8717311	0.8769507	0.91482496	0.84272623	0.7847718	0.8574058	0.8428113	0.9670783	0.92612463	0.7932902	0.7737615	0.91631496	0.90984404	0.8437255	0.9141341	0.597386	0.8995761	0.63855386	0.62006694	0.46637648	0.8707518	0.92378366	0.9362836	0.51088536	0.9339007	0.90106046	0.9100204	0.86691105	0.8744918	0.84210914	0.94032377	0.8620155	0.9568678	0.0	0.7311518	0.8601871	0.7392131	0.26118886	0.8858926	0.9156726	0.8286573	0.8989226	0.85641336	0.8037325	0.8156867	0.8307349	0.8746073	0.82656145	0.94328326	0.8465216	0.8141425	0.8443181	0.89691466	0.9114246	0.9489266	0.8996517	0.92864466	0.86837447	0.83364445	0.8957925	0.84674174	0.93595505	0.920087	0.8559158	0.70442665	0.84224194	0.8905831	0.8858216	0.9200237	0.8913599	0.8178469	0.799971	0.93205154	0.78629744	0.8577961	0.743866	0.76938665	0.91552925	0.91892636	0.8912057	0.9346324	0.9316164	0.9201644	0.7872982	0.89596003	0.9192119	0.8596305	0.81513286	0.90191334	0.91337025	0.9648618	0.94306993	0.92731833	0.9018042	0.93415725	0.9023493	0.5761424	0.5785419	0.7154633	0.8513768	0.8141367	0.89767665	0.89438295	0.88709027
men/pron	0.95162916	0.86564004	0.9475292	0.96458507	0.9220034	0.90476406	0.8712446	0.9776204	0.94994205	0.8795818	0.9265298	0.8745984	0.9488022	0.9064848	0.91731983	0.91982716	0.92333734	0.94553876	0.9037528	0.90437067	0.9557	0.962543	0.9430769	0.9422334	0.93746954	0.91174424	0.89802957	0.92649406	0.96300405	0.9348085	0.9266981	0.81394935	0.88164294	0.85611016	0.7830208	0.66372496	0.7389369	0.71429896	0.83391976	0.8312361	0.8580334	0.88901955	0.8039412	0.71933496	0.79133284	0.8575579	0.92916214	0.7328702	0.77917075	0.9461394	0.8871678	0.7524615	0.7613705	0.76514184	0.6382694	0.9115044	0.8827303	0.86292744	0.6816075	0.89244735	0.8519581	0.9354447	0.644172	0.8002302	0.88063586	0.6999856	0.80251443	0.69621646	0.9027929	0.7427126	0.7680914	0.8647764	0.88116974	0.8855746	0.83238715	0.77303964	0.84647113	0.82261467	0.9103265	0.9193316	0.7526426	0.7345617	0.9147066	0.90031654	0.8361576	0.9118706	0.67329824	0.8397395	0.60309255	0.6762244	0.6285618	0.67710936	0.8420733	0.8974064	0.5487511	0.88076115	0.90648615	0.8771748	0.8732302	0.88248533	0.7856072	0.86132634	0.8235413	0.95003843	0.7311518	0.0	0.7767771	0.7405461	0.71719486	0.89062405	0.8443923	0.7621057	0.81093544	0.8241426	0.7830425	0.71051085	0.6980083	0.8270962	0.8621273	0.8989802	0.85133356	0.8259623	0.78309184	0.90135473	0.8857075	0.92232597	0.9333732	0.9342019	0.84917545	0.85743076	0.91416496	0.8295001	0.9438217	0.88640344	0.7798215	0.6987674	0.8598838	0.86518633	0.90382516	0.7701055	0.87844163	0.8106206	0.7727751	0.83954835	0.7103495	0.80643284	0.79186314	0.82633615	0.91413355	0.7829983	0.8718437	0.9293752	0.9109957	0.92115283	0.7109812	0.82475066	0.8964283	0.8749331	0.77730906	0.8914082	0.91863686	0.9543676	0.8727911	0.93181556	0.87084436	0.87921166	0.91266274	0.568244	0.7184547	0.6857289	0.68059987	0.7351513	0.8868765	0.7740445	0.92352694
met/prep	0.9451012	0.8459542	0.9413256	0.9507166	0.90724605	0.8789207	0.9406643	0.96955335	0.9181328	0.8551284	0.8914073	0.83495957	0.91702694	0.88769144	0.86857164	0.8851348	0.90717494	0.9153478	0.8414595	0.8810692	0.9393563	0.9432124	0.92591333	0.8847029	0.9006295	0.8576706	0.8471434	0.91931665	0.9465359	0.9283736	0.84784144	0.8042645	0.78898495	0.75540775	0.70817465	0.8233199	0.8490527	0.68156826	0.754261	0.8171248	0.70825857	0.73901343	0.72595036	0.7522652	0.73046017	0.75737524	0.86008966	0.6210397	0.702169	0.8949534	0.8388678	0.75185907	0.71435165	0.6945495	0.8282804	0.8256944	0.7985936	0.77597934	0.7374129	0.8155919	0.8551096	0.8947834	0.6917244	0.70464265	0.8086699	0.83393097	0.7399241	0.4495626	0.8197091	0.8227591	0.8105553	0.7752846	0.8463311	0.89778024	0.809857	0.81371194	0.8507334	0.7015666	0.92162263	0.8278822	0.7376878	0.7371972	0.85744834	0.8909794	0.6933598	0.864881	0.7565979	0.77134377	0.77666485	0.7421912	0.8395648	0.7523859	0.82578397	0.8657701	0.75731754	0.82864934	0.7566447	0.81182015	0.85025406	0.8574489	0.7494719	0.7932702	0.6266848	0.8562717	0.8601871	0.7767771	0.0	0.80188686	0.86749095	0.8213822	0.8085989	0.77469593	0.8289851	0.7799835	0.8809133	0.8166868	0.5146367	0.8055929	0.81219846	0.8380933	0.7956528	0.7494874	0.7881868	0.8141446	0.8185903	0.88463473	0.84342694	0.8718288	0.8175402	0.8363768	0.7587366	0.8357522	0.83015037	0.88616097	0.82110584	0.65669465	0.78202105	0.7628859	0.7914493	0.8258585	0.6823978	0.83160526	0.7132632	0.77936184	0.6419599	0.8645649	0.802063	0.7797011	0.8583752	0.69046676	0.8005715	0.8879364	0.6628891	0.8922743	0.6640847	0.726756	0.7852259	0.74000597	0.85809624	0.7840652	0.84495485	0.9750832	0.92890936	0.9374665	0.78746414	0.71129954	0.8211842	0.7163482	0.86773354	0.84287345	0.6849998	0.7414029	0.82210207	0.7846279	0.8579566
meteen/adv	0.9179128	0.804033	0.8981385	0.90393883	0.8738384	0.8505877	0.92497176	0.9370385	0.8951607	0.8607842	0.87144566	0.83161056	0.88327134	0.84289724	0.844281	0.92028195	0.9034681	0.8684186	0.8602695	0.8309549	0.9272759	0.8832346	0.9040291	0.8837852	0.9126236	0.8195901	0.8738213	0.85289514	0.87468386	0.84671414	0.84954375	0.8597767	0.83137524	0.84365046	0.7700909	0.7354336	0.7802971	0.76570207	0.6914929	0.88319206	0.8349628	0.81712395	0.8401028	0.83335924	0.8029249	0.81931204	0.91359544	0.84021235	0.839811	0.91325945	0.9441252	0.7814291	0.81714994	0.67897594	0.64082295	0.8768954	0.9013104	0.77981097	0.7199466	0.7861184	0.9131728	0.89091253	0.7229099	0.79670244	0.87841994	0.6839718	0.8312013	0.7922744	0.90906703	0.78797925	0.7876016	0.830459	0.86819994	0.859498	0.8087767	0.83409506	0.88640493	0.8060187	0.9258145	0.8894873	0.78868276	0.7970177	0.89738023	0.7970548	0.82489896	0.9366903	0.66984713	0.8490994	0.7207955	0.7348149	0.7272034	0.7689773	0.8251072	0.9075127	0.6959162	0.8958114	0.84263074	0.86902744	0.6947362	0.7338563	0.8012782	0.8574906	0.8519161	0.94824237	0.7392131	0.7405461	0.80188686	0.0	0.72768897	0.72089404	0.83915776	0.82922286	0.8274847	0.8132902	0.78641415	0.8095086	0.8056576	0.8556069	0.86319417	0.8809672	0.8877616	0.8573138	0.656223	0.8899356	0.8821848	0.8447459	0.901168	0.90384495	0.8480704	0.7854918	0.8691035	0.8668659	0.93050385	0.89726555	0.63938916	0.80212766	0.85400295	0.85633594	0.84251595	0.852557	0.8267041	0.80815566	0.69712895	0.7929543	0.7438024	0.8599256	0.6532417	0.6144011	0.9240365	0.8773909	0.8262733	0.910596	0.8125397	0.83896506	0.6317868	0.8293263	0.8386698	0.8470711	0.8811294	0.8077838	0.92146224	0.9406931	0.915936	0.9216089	0.8706689	0.88053215	0.9216945	0.65794015	0.849177	0.8201313	0.7038833	0.6696718	0.7905626	0.89570856	0.9268834
