	ABVV/name	Bodson/name	Buurmeijer/name	Christian/name	Cédric/name	De/name	Declercq/name	Dekker/name	Demol/name	Europees/adj	Faber/name	Freddy/name	Gerets/name	Hezbollah/name	Koffrie/name	Magda/name	Midden-Oosten/name	Polen/name	Priscilla/name	Rob/name	Standaard/name	Swatch/name	Van/name	Wall/name	Wijk/name	Winter/name	Wotte/name	aanblik/noun	aangeschaft/adj	aanpak/noun	aanvang/noun	afkomst/noun	afloop/noun	analist/noun	auteur/noun	begin/noun	bevolking/noun	bewoording/noun	bijzonder/adj	blik/noun	boek/noun	boodschap/noun	brief/noun	buis/noun	buitengewoon/adj	buurtbewoner/noun	coach/noun	commentaar/noun	constatering/noun	dag/noun	dansbare/adj	dat/comp	dat/det	debuut/noun	dichter/noun	discussie/noun	dit/det	doorbraak/noun	dorp_DIM/noun	droef/adj	echt/adj	einde/noun	erg/adj	even/adj	feestganger/noun	film/noun	gegeven/noun	gelijkspel/noun	geluid/noun	gericht/adj	geschiedenis/noun	gesprek/noun	gestemd/adj	geval/noun	glorieus/adj	hacker/noun	herdershond/noun	herstel/noun	het/noun	hij/pron	iedereen/pron	iets/adv	ik/pron	indicator/noun	integratie/noun	kansloos/adj	kant/noun	kwartaal/noun	liberalisering/noun	luchtig/adj	markt/noun	me/pron	men/pron	mevrouw/noun	mij/pron	minder/adj	moment/noun	mond/noun	nog/adv	ondertitel/noun	ontwikkeling/noun	ontzettend/adj	opgewekt/adj	oplossing/noun	opnieuw/adv	oppositie/noun	optimistisch/adj	ouder/noun	perspectief/noun	positief/adj	reactie/noun	realiteit/noun	rest/noun	resultaat/noun	rots/noun	sarcastisch/adj	seizoen/noun	signaal/noun	steeds/adv	strohalm/noun	student/noun	team/noun	tegelijk/adj	teken/noun	tendens/noun	teneur/noun	terugkeer/noun	titelstrijd/noun	toekomst/noun	tolk/noun	trip/noun	u/pron	uitlating/noun	uitslag/noun	veel/noun	verandering/noun	verklaring/noun	vermager/verb	vertrouwen/noun	vertwijfeld/adj	verwachting/noun	vlak/noun	voorbeeld/noun	vrolijk/adj	wanhoop/noun	wat/pron	we/pron	wedloop/noun	week/noun	weekeinde/noun	weinig/adj	wel/adv	wending/noun	wij/pron	woordvoerder/noun	ze/pron	zeer/adv	zege/noun	zo/adv	zomermaand/noun
mij/pron	0.98993826	0.91101146	0.85695803	0.97852725	0.99528044	0.96918863	0.980206	0.92019737	0.9315653	0.96667564	0.88439417	0.8841093	0.8555304	0.9766386	0.9156593	1.0	0.9718238	0.95980567	0.9310884	0.96265244	0.9300936	0.94739705	0.9463731	0.8212225	0.96805114	0.94879186	0.89889055	0.7209819	0.79509145	0.91849005	0.9654636	0.90825707	0.6951943	0.8651602	0.9180082	0.9672078	0.7971641	0.7706219	0.7398336	0.7600778	0.81299126	0.80987334	0.8741746	0.9075883	0.7330597	0.9504532	0.86232215	0.8346835	0.7039667	0.82429403	0.83343714	0.4786361	0.574639	0.9323767	0.9280015	0.9243084	0.8054421	0.9081241	0.946172	0.64580816	0.5946504	0.88767505	0.6133454	0.6051427	0.9185236	0.8541882	0.8226279	0.86440915	0.8353171	0.8443539	0.8400622	0.8478406	0.922997	0.61297834	0.8325026	0.93227893	0.9938243	0.8028364	0.44051945	0.6789419	0.5863195	0.70164156	0.4052952	0.90952706	0.9394443	0.9309555	0.87034357	0.9365409	0.94778544	0.84328014	0.8431833	0.21190208	0.4976887	0.77121717	0.0	0.8916729	0.6485354	0.6400784	0.68997014	0.94158727	0.9238355	0.54587877	0.6596378	0.8241142	0.81867814	0.9459923	0.7258953	0.76959133	0.85123163	0.7909715	0.85182226	0.6907716	0.9035665	0.7942204	0.9756289	0.8438478	0.9193966	0.8008943	0.7372396	0.896392	0.94102067	0.8823694	0.57858366	0.7920838	0.94469196	0.91518867	0.94679725	0.92324805	0.797445	0.8599042	0.90383637	0.46351254	0.8247297	0.98021424	0.7618237	0.9008885	0.86212826	0.72075176	0.70872104	0.7654549	0.88958085	0.8232977	0.831066	0.66453576	0.8457254	0.41443628	0.62837565	0.95474994	0.94092566	0.8981185	0.67165315	0.37270236	0.8900219	0.5926488	0.96795005	0.5842155	0.724536	0.9040825	0.5240052	0.949008
minder/adj	0.8685987	0.88362193	0.9705427	0.95557135	0.98016137	0.9982017	0.9609533	0.8405235	0.9611199	0.8316782	0.9955823	0.9114442	0.9275324	0.98125887	0.7502463	0.99546355	0.9009652	0.9556396	0.99732983	0.9252053	0.9610185	0.6146087	0.98218906	0.8134617	0.805762	0.96617866	0.85856575	0.74797684	0.9254125	0.70675576	0.71565175	0.9223183	0.7827827	0.69720054	0.87484837	0.81771713	0.8572181	0.76169986	0.6663091	0.85594064	0.93701875	0.57890636	0.89508724	0.89200187	0.76657546	0.88582754	0.9268275	0.7441954	0.86329234	0.7637369	0.82338256	0.7469103	0.7823726	0.720568	0.9390071	0.93337196	0.81677157	0.86164993	0.86627024	0.76383656	0.8026655	0.767724	0.42395896	0.78856856	0.8883937	0.9029352	0.82521075	0.84609103	0.6086397	0.82813966	0.8412546	0.910639	0.7011745	0.73752445	0.8450279	0.90774184	0.9624247	0.6897503	0.84460175	0.6637095	0.85960317	0.6740319	0.75637436	0.63982475	0.77937174	0.89150023	0.6209792	0.7548976	0.8508503	0.69079626	0.7343998	0.8535533	0.6503204	0.8991129	0.8916729	0.0	0.73905635	0.8752324	0.672359	0.97403216	0.7131177	0.72315836	0.7543728	0.69507825	0.755371	0.8972636	0.6639837	0.8830128	0.6407826	0.69651604	0.85119295	0.7562635	0.8671267	0.5770906	0.8608375	0.90605915	0.91219157	0.67604077	0.5540074	0.86307484	0.59769595	0.91756827	0.7603719	0.8580178	0.578756	0.8357878	0.6504079	0.9680893	0.62881553	0.9231745	0.9042816	0.7849412	0.8506741	0.82454824	0.8016607	0.7778717	0.8618249	0.6013365	0.8097501	0.9373376	0.6167624	0.76745605	0.7898374	0.6645217	0.8723587	0.8473106	0.700414	0.8929737	0.845567	0.9289423	0.57262444	0.7591384	0.8634962	0.6834533	0.8986251	0.7383379	0.54417706	0.8520125	0.73876464	0.76722014
moment/noun	0.9193212	0.95497143	0.8668159	0.996693	0.9919302	0.99616903	0.95421845	0.76086587	0.97328365	0.94578934	0.9642668	0.9514076	0.939175	0.9809789	0.9307447	1.0	0.8940757	0.92648804	0.87546337	0.8203488	0.9841281	0.938959	0.98089665	0.9373192	0.9382878	0.982468	0.97556263	0.6299283	0.9765011	0.823636	0.8393337	0.9763637	0.7703657	0.9126943	0.822825	0.6772728	0.93913496	0.8992217	0.7284011	0.6719393	0.71903765	0.73390263	0.8691548	0.98334825	0.6398235	0.8865074	0.9242989	0.7733444	0.67484045	0.5859672	0.87185943	0.7787273	0.8442961	0.58631873	0.87663496	0.8662733	0.8717906	0.86842823	0.9536707	0.651203	0.6975732	0.59271634	0.6531737	0.72445405	0.9521143	0.8129251	0.78246844	0.8037759	0.76824	0.85650617	0.61761296	0.8636788	0.92739034	0.5057163	0.87882555	0.9405979	0.98911846	0.83313143	0.6550311	0.67092633	0.784807	0.8357705	0.6666472	0.96582043	0.96875346	0.7915559	0.7606759	0.8481946	0.97199357	0.85194516	0.97642386	0.6134682	0.7585334	0.8542042	0.6485354	0.73905635	0.0	0.7861517	0.8032886	0.89144087	0.9367536	0.7372799	0.81000537	0.80312496	0.8749397	0.9658602	0.8665868	0.776327	0.70895827	0.8831977	0.87613183	0.8000996	0.89210016	0.77234507	0.78200936	0.9609216	0.6989788	0.83351	0.78618556	0.9400671	0.9471218	0.82719433	0.6719059	0.8193396	0.92618454	0.897118	0.60661125	0.93162715	0.72665143	0.94809467	0.9350364	0.8075474	0.84604627	0.9912176	0.790435	0.8958622	0.83676887	0.90187806	0.87073326	0.9518836	0.87469053	0.6859547	0.78329194	0.7483867	0.8628395	0.67423403	0.781981	0.9735702	0.92281824	0.6426022	0.5896679	0.6223699	0.8616328	0.78717804	0.9772528	0.70542884	0.74705994	0.81007004	0.6173785	0.91208684
mond/noun	0.8285447	0.8167634	0.9364357	0.93214494	0.8581212	0.9443062	0.960787	0.8386598	0.7489978	0.9056666	0.9318605	0.82388586	0.8840054	0.9974622	0.9278181	0.917618	0.8958726	0.8532951	0.85181355	0.7966008	0.9369024	0.9997582	0.910827	0.73816204	0.864729	0.9025948	0.84193385	0.67702556	0.9434145	0.85482347	0.8503463	0.86543083	0.5941132	0.86876655	0.8619468	0.9531931	0.9267504	0.82987833	0.83196676	0.48704094	0.90814376	0.7181761	0.8534452	0.898635	0.7344309	0.93230224	0.7951062	0.6633624	0.6730155	0.8710159	0.9963365	0.85371894	0.91452676	0.8601144	0.876299	0.80265284	0.95083725	0.99877447	0.84042937	0.58105576	0.9202732	0.84349275	0.79462224	0.53043723	0.88276476	0.8570682	0.9921158	0.8467678	0.7164249	0.7768933	0.8387788	0.772403	0.8862222	0.969989	0.7794425	0.9982256	0.8768933	0.94491863	0.8497579	0.6194459	0.67808557	0.66636014	0.82446027	0.95899004	0.83759165	0.8503024	0.82550776	0.95248353	0.960483	0.8018906	0.89792204	0.7139676	0.8269756	0.79189366	0.6400784	0.8752324	0.7861517	0.0	0.8851814	0.96922994	0.91303325	0.8118074	0.5608988	0.86707556	0.9356447	0.9468896	0.7243582	0.81941015	0.8626578	0.80981994	0.8580414	0.7421551	0.92378014	0.89664	0.9965846	0.823184	0.90179205	0.9517569	0.8087428	0.9856737	0.8969225	0.81589866	0.5468933	0.93299544	0.94038975	0.9635201	0.89404726	0.99727935	0.83122015	0.62414926	0.99893343	0.8825279	0.7412096	0.9710505	0.8426738	0.9928287	0.7984899	0.9670613	0.874982	0.7482202	0.91056514	0.83898044	0.823385	0.59807897	0.8056736	0.773805	0.9555336	0.8980044	0.9359087	0.8452574	0.83342946	0.8553036	0.95789164	0.9784067	0.9217996	0.6760174	0.7551535	0.92768	0.8353011	0.99392503
nog/adv	0.9782854	0.8913307	0.8618468	0.9935341	0.98292637	0.9962795	0.94983935	0.9261811	0.9318381	0.8923864	0.9664482	0.9796139	0.877002	0.9784609	0.86134905	0.99941164	0.9700046	0.9162489	0.9726681	0.972991	0.91328526	0.9428209	0.9888992	0.93776006	0.9633766	0.96963996	0.8197644	0.8740536	0.97381806	0.96740043	0.7913874	0.99258894	0.81664866	0.8681197	0.9823356	0.7725514	0.8658417	0.7482791	0.77157825	0.866912	0.92009264	0.82672703	0.9399501	0.9509781	0.93201715	0.9574957	0.8605494	0.92999774	0.90869766	0.8316144	0.91987836	0.66964716	0.7108342	0.8880933	0.9527911	0.82167935	0.7798774	0.84948623	0.9947905	0.8694936	0.6975189	0.8095283	0.63768125	0.732139	0.860122	0.95319015	0.8767483	0.80593425	0.8882611	0.8826746	0.95545405	0.8928102	0.88047636	0.7316729	0.81823343	0.94397974	0.935402	0.94137037	0.5994465	0.66637975	0.7394272	0.7705374	0.5446042	0.92143154	0.97239286	0.8363439	0.8789652	0.8763596	0.97041327	0.8990147	0.92455417	0.5374712	0.6737268	0.8925128	0.68997014	0.672359	0.8032886	0.8851814	0.0	0.97331536	0.92389077	0.7239231	0.8342552	0.7317625	0.5673107	0.95464426	0.7804431	0.801778	0.7408962	0.85972756	0.94802463	0.8300723	0.8325474	0.8664074	0.9954089	0.8292846	0.83619404	0.82370543	0.8264911	0.88133806	0.8066025	0.8554634	0.8969677	0.82528764	0.84048176	0.9068599	0.9631377	0.81364167	0.8475264	0.948662	0.94948936	0.7333976	0.9460396	0.9139356	0.7933724	0.83025384	0.911857	0.74100673	0.71572906	0.87003124	0.83435076	0.8558932	0.9552338	0.8573456	0.92766607	0.65768737	0.5157614	0.86468804	0.80569553	0.8230716	0.80860955	0.54118204	0.82391614	0.6838906	0.9891393	0.60181975	0.85100055	0.7734115	0.7156116	0.9645055
ondertitel/noun	0.9745529	0.9746856	0.98216933	0.9586662	0.9925274	0.95138913	0.9616144	0.9372334	0.98355246	0.9129991	0.9419332	0.9884711	0.9540192	0.98519117	0.92782974	0.99362534	0.8811686	0.9819725	0.93633336	0.87317836	0.9274355	0.950399	0.9802788	0.9423159	0.92789316	0.8945269	0.93390095	0.90248525	0.84209806	0.97357273	0.93714553	0.8966996	0.93840575	0.9632096	0.44811088	0.9226269	0.9308245	0.94163465	0.80859566	0.9350482	0.32064015	0.90134394	0.881829	0.9766814	0.8047711	0.93746775	0.9514169	0.9297107	0.9364644	0.9604169	0.862056	0.9353548	0.9113993	0.77057636	0.7521242	0.910463	0.82205284	0.89109796	0.9725239	0.8563067	0.90380925	0.8370268	0.9040311	0.9304794	0.8753187	0.30868322	0.96488726	0.953195	0.7931704	0.96415377	0.5251165	0.79446673	0.89779985	0.9444611	0.8709086	0.91709244	0.92303795	0.9359495	0.9783158	0.91051483	0.93257594	0.92586416	0.93170893	0.9421034	0.9551436	0.9715154	0.93657124	0.9852885	0.99296075	0.7378485	0.9686361	0.9600745	0.9355846	0.95619535	0.94158727	0.97403216	0.89144087	0.96922994	0.97331536	0.0	0.93539506	0.89969075	0.8254939	0.9652385	0.95151496	0.9842001	0.88649094	0.95625466	0.78287923	0.8413507	0.98332787	0.9058098	0.92660993	0.9770042	0.9758931	0.9077729	0.968246	0.8446018	0.90830845	0.99808586	0.9685164	0.97501224	0.8191928	0.92973053	0.96635795	0.79183143	0.9394515	0.86964905	0.93632305	0.9323809	0.88672584	0.8951993	0.97311336	0.9691552	0.9376256	0.95010567	0.93400604	0.9565874	0.9609282	0.935272	0.9858251	0.97060263	0.9217981	0.8105692	0.9424435	0.9213568	0.9296223	0.9760141	0.95811576	0.9501841	0.9117149	0.94269115	0.62405944	0.9266014	0.9645659	0.9361695	0.9078334	0.982708	0.90180755	0.95510745
ontwikkeling/noun	0.8971379	0.8325224	0.95729697	0.99617434	0.9997391	0.9928778	0.97127837	0.93566895	0.91021377	0.4769969	0.9702571	0.92301226	0.93388045	0.8316635	0.7405327	0.9838982	0.60505736	0.8812583	0.98611796	0.97576815	0.95665205	0.8625344	0.9591128	0.5928209	0.89349306	0.9745465	0.88683724	0.87684906	0.97631377	0.693954	0.9674745	0.96547174	0.8047426	0.5787036	0.9462762	0.78447247	0.7060998	0.7787435	0.74927664	0.7380771	0.9462093	0.74890673	0.8982186	0.99473125	0.7465695	0.89556026	0.9371716	0.8095377	0.8567134	0.92510664	0.9593297	0.7883823	0.77925444	0.92958105	0.9721259	0.7792337	0.8288485	0.6041212	0.9741886	0.842725	0.86399156	0.7933112	0.7314164	0.9573912	0.98431563	0.8560218	0.62868226	0.8877191	0.6192235	0.7318771	0.6579565	0.7676208	0.5781051	0.8142855	0.84933925	0.9293302	1.0	0.5125919	0.87511045	0.90055615	0.90910316	0.81393117	0.89747715	0.37209624	0.4208057	0.9524297	0.55225897	0.76181555	0.48180878	0.8595414	0.5976941	0.9468607	0.7615335	0.9751033	0.9238355	0.7131177	0.9367536	0.91303325	0.92389077	0.93539506	0.0	0.8983786	0.7809994	0.8093513	0.90163654	0.8896905	0.6818105	0.92431533	0.54811996	0.6372863	0.69551265	0.71693444	0.7296765	0.5879508	0.9726506	0.91712147	0.9564443	0.46407193	0.73674536	0.92291695	0.9314293	0.9044446	0.7247184	0.66088516	0.44310796	0.7730095	0.6773059	0.85242176	0.56286824	0.95711845	0.77994895	0.93010914	0.7102885	0.68437004	0.82306707	0.49139106	0.6958259	0.9255902	0.77328503	0.9229252	0.6188749	0.5562619	0.70062435	0.8554153	0.89238095	0.9303196	0.81296724	0.8080611	0.86089635	0.8974317	0.7251829	0.8634622	0.6900323	0.745793	0.93883926	0.9930986	0.5866853	0.9185364	0.9317217	0.9983832
ontzettend/adj	0.9491663	0.90345246	0.8931152	0.9987828	0.9873185	0.9936338	0.96447283	0.90432435	0.9540377	0.9628596	0.9680209	0.9480552	0.91250265	0.94876087	0.8290265	0.99678665	0.98786724	0.946064	0.9762463	0.980138	0.92603946	0.89796257	0.9856311	0.87194014	0.9445023	0.9485398	0.85232997	0.76562744	0.80825484	0.89862484	0.81317115	0.9616825	0.7907512	0.8690034	0.93811566	0.9428173	0.91506463	0.8520238	0.6059221	0.90208703	0.8526678	0.71998847	0.86820143	0.86995167	0.8251098	0.89575446	0.9215455	0.853364	0.80926144	0.8832768	0.9008472	0.56442463	0.56548387	0.95623326	0.9096164	0.951654	0.87422085	0.84792584	0.83886194	0.7146795	0.4440853	0.9521778	0.39710313	0.6228683	0.9074753	0.8539153	0.8394057	0.8858801	0.71595776	0.9567821	0.9582386	0.92417234	0.8004783	0.7641811	0.841834	0.93187445	0.920543	0.91644	0.56616515	0.6126759	0.5113633	0.69894034	0.32335985	0.91311944	0.922438	0.83831656	0.78278285	0.8965233	0.9622023	0.6951982	0.932237	0.3895766	0.6065336	0.8456694	0.54587877	0.72315836	0.7372799	0.8118074	0.7239231	0.89969075	0.8983786	0.0	0.6506333	0.7179674	0.8805317	0.9148696	0.78973997	0.8017732	0.7626027	0.7291342	0.8064048	0.85269153	0.9162788	0.8606928	0.9671914	0.8142493	0.9339628	0.7903103	0.7654972	0.87117946	0.86747336	0.9510156	0.7220608	0.857213	0.82597566	0.7395656	0.93271035	0.91192687	0.83327734	0.9074079	0.9387684	0.62360394	0.8553342	0.89938116	0.6814389	0.8654517	0.8698293	0.57296836	0.74662364	0.8327601	0.8613281	0.8640363	0.93088305	0.6632111	0.79891247	0.5470566	0.62507313	0.9365942	0.89205563	0.9019046	0.62852335	0.5095372	0.90522367	0.68869317	0.90993655	0.46151155	0.6789743	0.9390618	0.43092614	0.92011434
opgewekt/adj	0.9148096	0.86506796	0.9387463	0.9623892	0.96976286	0.93012005	0.9366948	0.73416084	0.92866546	0.89828897	0.88293034	0.7849803	0.87687725	0.98086596	0.7276621	0.9872934	0.9529269	0.92264116	0.9878508	0.87925124	0.932954	0.8235436	0.8834186	0.48241276	0.81684935	0.8725894	0.79109484	0.48059243	0.8237497	0.76766795	0.8954884	0.87139827	0.6777587	0.63478005	0.7835719	0.9456166	0.8365941	0.60007083	0.53882647	0.6831361	0.7524816	0.5493281	0.90796375	0.88391614	0.5772608	0.912545	0.8699261	0.6405494	0.60361564	0.8151999	0.7044041	0.81436527	0.81421083	0.87276554	0.80884385	0.88920325	0.8488759	0.86510205	0.85950094	0.49045527	0.8203633	0.8910416	0.57584727	0.5116484	0.7056143	0.601017	0.9393896	0.8457598	0.45728528	0.8342931	0.7536375	0.6501844	0.4599365	0.8502891	0.7390091	0.91434973	0.82607436	0.70845294	0.81792545	0.6866784	0.6417937	0.39362705	0.7642061	0.83969176	0.8939372	0.9126562	0.55659425	0.7860559	0.94284064	0.41212738	0.74990743	0.7219566	0.7659308	0.6964631	0.6596378	0.7543728	0.81000537	0.5608988	0.8342552	0.8254939	0.7809994	0.6506333	0.0	0.9787049	0.8481465	0.9495315	0.46201193	0.8703912	0.7328025	0.55087686	0.84226257	0.7643326	0.83704746	0.7173408	0.9446503	0.70782876	0.97264785	0.72319233	0.79460156	0.94565976	0.93136394	0.94558877	0.4535492	0.8195886	0.7585695	0.6992273	0.84766984	0.8107303	0.71415985	0.70788604	0.85766125	0.79760116	0.6964361	0.88328683	0.68082595	0.92386556	0.8128296	0.91278356	0.80434495	0.73404086	0.65164816	0.92002785	0.9065652	0.2599283	0.71688914	0.87565845	0.8140918	0.9163316	0.9234514	0.8415593	0.7158687	0.7901226	0.6959839	0.854345	0.8742769	0.6615757	0.59560823	0.9264775	0.5952425	0.74057496
oplossing/noun	0.93149394	0.8931557	0.9266224	0.99173456	1.0	0.9900464	0.9736018	0.961679	0.92500675	0.85902333	0.970774	0.9431057	0.9869847	0.8849363	0.9277441	0.991191	0.8154061	0.9147321	0.5482673	0.91612804	0.97258246	0.96143353	0.91735035	0.9606958	0.97574	0.99973637	0.9714889	0.9471634	0.9266108	0.7971051	0.8020099	0.9706488	0.8798038	0.95062315	0.9635596	0.8873069	0.87364566	0.9663027	0.9046448	0.73901755	0.9487797	0.7276957	0.8052373	0.94379056	0.9014705	0.6557066	0.91682357	0.9360155	0.953914	0.9134466	0.9636375	0.73809135	0.7990826	0.96643203	0.9064023	0.8125175	0.8641847	0.7511232	0.9634443	0.9648897	0.7125076	0.88788676	0.7114365	0.8692842	0.9528074	0.9165864	0.9078762	0.88845044	0.9643771	0.75312734	0.89891386	0.93061197	0.97076327	0.75073504	0.92641413	0.9538102	0.8826932	0.87796944	0.85195553	0.70824546	0.77935016	0.94432783	0.7529872	0.8821719	0.7659359	0.9030288	0.9285057	0.93637365	0.9403305	0.8737738	0.9309519	0.7683789	0.6041951	0.9328429	0.8241142	0.69507825	0.80312496	0.86707556	0.7317625	0.9652385	0.8093513	0.7179674	0.9787049	0.0	0.84187144	0.9588422	0.87456095	0.73659873	0.7013787	0.8795004	0.9059109	0.86065906	0.92145	0.8358542	0.998342	0.9588511	0.9054681	0.73779964	0.77481997	0.860939	0.6696142	0.9394166	0.85925305	0.9098482	0.8638332	0.9332613	0.8433702	0.9700687	0.7602889	0.9444448	0.8655835	0.7789068	0.9145609	0.924867	0.96473414	0.7354874	0.72004867	0.5321932	0.88910645	0.72101	0.8895814	0.77953684	0.7682446	0.9360464	0.8923658	0.71051645	0.7437234	0.9523088	0.82877696	0.86870897	0.7724516	0.71564865	0.8774781	0.75258017	0.9855344	0.6397755	0.8299826	0.9116484	0.8672887	0.9125365
opnieuw/adv	0.972547	0.8359853	0.87783027	0.95287675	0.8647198	0.94819856	0.85168743	0.807509	0.8551116	0.7046921	0.808112	0.8731477	0.6490452	0.8276714	0.86106205	0.9624643	0.8268024	0.7403649	0.97976655	0.9817029	0.8775371	0.9936693	0.9244694	0.8745943	0.9827817	0.9428083	0.772491	0.9511063	0.9203358	0.87131536	0.72354764	0.93546206	0.68063587	0.84068906	0.9883663	0.71633345	0.78793585	0.8588362	0.8591033	0.9646479	0.9472384	0.9270299	0.8954891	0.9311598	0.9037596	0.92168266	0.6842872	0.90011287	0.8712626	0.75049037	0.99884135	0.7705834	0.892536	0.7132536	0.96548754	0.8664574	0.68037665	0.8013718	0.886535	0.8802112	0.88090557	0.70776796	0.8790905	0.9144877	0.85993373	0.97326875	0.9217812	0.5894449	0.93568707	0.94982415	0.92015386	0.7973624	0.92417586	0.8743426	0.8219071	0.9128661	0.940129	0.77023816	0.901732	0.8188959	0.9222429	0.89755434	0.84581256	0.8652616	0.87509584	0.6578325	0.84305274	0.89604306	0.92126215	0.90584326	0.90756243	0.84173614	0.86066926	0.9551538	0.81867814	0.755371	0.8749397	0.9356447	0.5673107	0.95151496	0.90163654	0.8805317	0.8481465	0.84187144	0.0	0.81592256	0.87613904	0.9189003	0.7801229	0.87861454	0.8878475	0.9173658	0.7634051	0.8329866	0.9672401	0.96612763	0.7438048	0.8005581	0.8327538	0.77452564	0.87694377	0.6487272	0.9124447	0.7853519	0.89155024	0.87525445	0.8744621	0.53953826	0.7677063	0.88801855	0.7022581	0.93763506	0.8680268	0.8251878	0.80270374	0.8977733	0.90624756	0.9010857	0.7024549	0.92128927	0.78225476	0.92159086	0.87706685	0.8786307	0.8889036	0.89813805	0.6641624	0.905987	0.7028308	0.63408685	0.78746766	0.8562807	0.70088327	0.77164876	0.89994955	0.92740047	0.8625798	0.54572886	0.9210836	0.9137259
oppositie/noun	0.9007038	0.8494473	0.7789517	0.8246573	0.89466053	0.95005757	0.9929709	0.80243236	0.97634524	0.91152346	0.8969923	0.9584959	0.872434	0.86542296	0.94355905	0.9690171	0.8761572	0.86249816	0.9839137	0.8971483	0.95321596	0.94460547	0.9359954	0.8763339	0.89660954	0.89793515	0.82766646	0.9637394	0.982006	0.8725439	0.97275525	0.96056885	0.8266872	0.8532535	0.91176987	0.95877725	0.7787697	0.8249658	0.86405176	0.9486318	0.9457527	0.82016546	0.78338414	0.96482486	0.8739032	0.8882999	0.92921025	0.68175936	0.9199682	0.9456408	0.9990062	0.8114492	0.8852157	0.99474865	0.9859831	0.6965066	0.9251479	0.930444	0.9547956	0.9218853	0.93225926	0.96711487	0.9053529	0.9424688	0.92312264	0.944698	0.9063462	0.81769043	0.9358117	0.88052744	0.9645057	0.8759149	0.91875935	0.9348291	0.8622257	0.94418764	1.0	0.8917568	0.8977847	0.83069843	0.9129028	0.89729017	0.9215807	0.8779855	0.7907387	0.80757076	0.77498746	0.9755368	0.81299704	0.9094065	0.8243582	0.9364031	0.8748875	0.9216558	0.9459923	0.8972636	0.9658602	0.9468896	0.95464426	0.9842001	0.8896905	0.9148696	0.9495315	0.9588422	0.81592256	0.0	0.8245591	0.95378137	0.82309884	0.72419286	0.6474338	0.9552586	0.8284051	0.9104333	0.98600376	0.9425407	0.92193514	0.808722	0.8460189	0.88416195	0.9727582	0.8710157	0.92637825	0.79750633	0.8454671	0.71632427	0.88401854	0.8953111	0.87589043	0.9419464	0.9471328	0.97245026	0.71281004	0.7097087	0.90051794	0.66939366	0.7793429	0.98002005	0.82123077	0.9425967	0.92541254	0.88662624	0.93502265	0.9236813	0.9555492	0.95511097	0.80221444	0.8721881	0.93745106	0.8148401	0.7436669	0.91104305	0.8980544	0.82651263	0.781328	0.93005365	0.7695362	0.900704	0.84550524	0.9698703
optimistisch/adj	0.82122326	0.68963337	0.7993214	0.8460748	0.9639439	0.88750345	0.8708515	0.80705273	0.88937634	0.8083838	0.9284157	0.8611839	0.7724344	0.95614105	0.5888375	0.95125604	0.80373186	0.8493297	0.94289964	0.75656253	0.88567615	0.68737257	0.7975677	0.33552247	0.72442734	0.93647105	0.7210483	0.7162688	0.95101684	0.82496864	0.9186999	0.9906913	0.66364753	0.37685138	0.7757458	0.7364987	0.7495048	0.5973277	0.5855541	0.8279766	0.83925784	0.6278336	0.83015525	0.8912197	0.6909852	0.8692527	0.8067541	0.5177642	0.8651651	0.91154295	0.7164704	0.5990182	0.7374424	0.81710064	0.8852075	0.70324445	0.7692832	0.8081027	0.9775427	0.71774507	0.79149157	0.9073204	0.70606893	0.65884006	0.8375223	0.77503246	0.8693295	0.8173094	0.5645344	0.70867985	0.90750897	0.6078789	0.55449605	0.76220334	0.7612735	0.9045652	0.76455456	0.5360222	0.7566407	0.6926478	0.7340128	0.452798	0.8106891	0.63367486	0.8124614	0.86279726	0.7511631	0.54633164	0.8774361	0.6066013	0.5203278	0.7715672	0.75287086	0.80407053	0.7258953	0.6639837	0.8665868	0.7243582	0.7804431	0.88649094	0.6818105	0.78973997	0.46201193	0.87456095	0.87613904	0.8245591	0.0	0.9043907	0.648352	0.32745922	0.5808861	0.8692953	0.87146544	0.5057671	0.9595885	0.71827424	0.8361173	0.63028747	0.7123158	0.84450734	0.9465127	0.81306505	0.7333065	0.6602342	0.7270582	0.64917886	0.8052206	0.8600147	0.63809264	0.83503073	0.8824688	0.8752073	0.6507191	0.8086548	0.71917737	0.7809166	0.61532456	0.7956699	0.5778079	0.85162777	0.5166646	0.7454325	0.7798212	0.50811106	0.82968664	0.7260454	0.75193954	0.91389936	0.78573924	0.8135444	0.6469766	0.68591577	0.71621877	0.65705323	0.790678	0.77806294	0.5664887	0.8718059	0.6347134	0.82293403
