	BMW/name	Brussel/name	Gill/name	Kinepolis/name	Konmar/name	Unilever/name	aandeel/noun	aanzienlijk/adj	abonnement/noun	alles/noun	alternatief/noun	amusement/noun	antibioticum/noun	appartement/noun	arbeid/noun	arbeid_kracht/noun	artikel/noun	bedrijf/noun	bedrijf_investering/noun	bel/verb	bewering/noun	bier/noun	boek/verb	bus/noun	charme/noun	coke/noun	consument/noun	dat/det	devaluatie/noun	die/det	diesel/noun	ding/noun	dollar/noun	echt/adj	effectbejag/noun	elektriciteit/noun	en/vg	erg/adj	eten/noun	euro/noun	extreem/adj	fabrikant/noun	factuur/noun	flink/adj	formule/noun	genees_middel/noun	gerecht/noun	goud/noun	grafiek/noun	grond/noun	grondstof/noun	ham/noun	heel/adv	heruitgave/noun	het/noun	hoe/adj	hoofdzakelijk/adj	hotel/noun	hout_soort/noun	huisvuil_zak/noun	huur_woning/noun	iets/noun	inkoop/noun	inseminatie/noun	internet/noun	juist/adv	kamer/noun	kantoor_ruimte/noun	kleding/noun	kool/noun	kop_DIM/noun	krediet/noun	kwaliteit/noun	lekker/adj	lening/noun	leven_middel/noun	lijn_dienst/noun	luchtvaart_maatschappij/noun	maaltijd/noun	maatschappij/noun	makelaar/noun	medicijn/noun	meestal/adv	merk/noun	merkelijk/adj	mest/noun	middel/noun	mode/noun	model/noun	niet/adv	nog/adv	om/comp	onderwijs/noun	oog/adj	opvang/noun	overigens/adv	pak_DIM/noun	paraplu/noun	pc/noun	permanent/adj	pin/verb	populist/noun	prijs/noun	product/noun	productie/noun	programma/noun	reis/noun	relatief/adj	rij_DIM_huis/noun	rij_auto/verb	rommel/noun	rook/verb	sperma/noun	spul/noun	spul_DIM/noun	ster_restaurant/noun	strafschop/noun	strafschop_doelpunt/noun	stroom/noun	stuk/noun	tarief/noun	te/comp	techniek/noun	technologie/noun	telecom_aandeel/noun	ticket/noun	trip/noun	truc/noun	tweewieler/noun	type/noun	uiteindelijk/adj	uitgave/noun	vaak/adj	veel/adj	versie/noun	vervanging/noun	vervoer/noun	vlag/noun	vlees/noun	vlucht/noun	vooral/adv	vrij/adj	wao/noun	was_poeder/noun	wij/pron	winkel/noun	woning/noun	ze/pron	zo/adj	zo/adv
uiteindelijk/adj	0.9022451	0.87193877	0.9802397	0.9425359	0.9609343	0.8741549	0.7328166	0.89322937	0.8754771	0.90529764	0.92604965	0.9765993	0.95653975	0.8676051	0.92359537	0.94377816	0.8426883	0.7905972	0.94365084	0.93240166	0.95098174	0.89684474	0.70655465	0.89938504	0.9634822	0.9468666	0.8838285	0.8808341	0.96647835	0.92408156	0.88885164	0.92642117	0.71295863	0.9137548	0.99870425	0.92154515	0.78282297	0.86131203	0.95311123	0.7086488	0.9145502	0.8911181	0.905353	0.82907754	0.9093287	0.9395101	0.92502344	0.8894153	0.9280072	0.86233497	0.9664641	0.96855295	0.914686	0.98281324	0.92937297	0.918769	0.9190594	0.8632519	0.9755894	0.93081427	0.8983554	0.877229	0.98687595	0.9718771	0.8990517	0.86781454	0.8632115	0.8966985	0.93299884	0.95823866	0.92120606	0.8529131	0.9064977	0.9094544	0.81400704	0.96826303	0.9862336	0.90403664	0.92844653	0.90283567	0.9303773	0.9400352	0.8939878	0.8930088	0.9808235	0.9565748	0.9125967	0.95594376	0.9034073	0.9284469	0.7844235	0.9271289	0.87183523	0.9456933	0.9237333	0.7997269	0.94161355	0.9541235	0.9045809	0.89568925	0.9803781	0.9946147	0.77043635	0.86013556	0.81067795	0.8864913	0.89856416	0.8690011	0.9817399	0.97489405	0.97573924	0.9332247	0.98477876	0.9440388	0.9881563	0.98773235	0.7554143	0.96600926	0.89449626	0.7689622	0.856611	0.959086	0.9410174	0.9266467	0.9499087	0.86274076	0.91796625	0.9772822	0.99674475	0.8862941	0.0	0.8101285	0.91688627	0.9065041	0.90453506	0.8756916	0.9182988	0.92171234	0.90710306	0.8581148	0.8482809	0.8488063	0.9301492	0.9971905	0.8960481	0.8298628	0.8130645	0.95884234	0.9606322	0.97304595
uitgave/noun	0.8470026	0.86381215	0.98352003	0.90776336	0.9588993	0.83721316	0.7184359	0.8533012	0.85151535	0.9493572	0.95916903	0.9675404	0.9343248	0.8758985	0.933402	0.93611157	0.83935624	0.81537944	0.9290051	0.91786623	0.96244794	0.8935143	0.70337355	0.8975629	0.9675239	0.9065449	0.86677045	0.8697802	0.95863825	0.9444072	0.81538427	0.9649976	0.6566972	0.9548126	0.99784356	0.8737222	0.8686324	0.9522643	0.95194584	0.6661881	0.9313729	0.8937736	0.8301764	0.86716497	0.91553897	0.9369413	0.9571712	0.8557829	0.8871534	0.8552203	0.94465196	0.948294	0.93360144	0.890225	0.9654961	0.9603548	0.9063328	0.8771663	0.99212235	0.9375235	0.891133	0.93365	0.9547986	0.98550195	0.89342093	0.9032564	0.820696	0.8725073	0.9374648	0.93180424	0.9450742	0.7967414	0.9440244	0.9641623	0.76645976	0.95099115	0.9782113	0.87365407	0.8986644	0.89738107	0.94778585	0.9322951	0.90903634	0.9111486	0.967691	0.9479505	0.9123435	0.92174697	0.8717301	0.96240145	0.79534197	0.94051456	0.8705727	0.95194465	0.92359424	0.87923425	0.91110027	0.9547043	0.8925255	0.8698406	0.96820456	0.9960869	0.7344718	0.8375052	0.7977172	0.87971604	0.89171946	0.9008186	0.95396805	0.9614956	0.9735664	0.9066884	0.9661502	0.9395111	0.9719211	0.9874875	0.91525733	0.98630804	0.879405	0.7682705	0.8346915	0.9668059	0.951605	0.9476572	0.94932276	0.82858676	0.935986	0.95662355	0.9755637	0.90862983	0.8101285	0.0	0.9689806	0.9636181	0.8493733	0.94843966	0.8988634	0.8998693	0.88529927	0.8598771	0.93257135	0.8958867	0.8688824	0.9500768	0.92893183	0.83334965	0.81788266	0.97789747	0.9789745	0.9846099
vaak/adj	0.97994524	0.94354594	0.97346056	0.9898846	0.995852	0.9801194	0.9485953	0.95660454	0.956407	0.9236258	0.9115613	0.9700954	0.9809681	0.9225052	0.9454644	0.97981733	0.93921125	0.92568284	1.0	0.91954434	0.9858111	0.9438743	0.93271446	0.931603	0.9824397	0.9813638	0.96575505	0.9471699	0.97537106	0.9061873	0.98825306	0.8968606	0.9685745	0.89258975	1.0	0.98874825	0.7963973	0.8545591	0.94294655	0.9696187	0.9022814	0.93887293	0.98856384	0.8876784	0.97916996	0.9400047	0.9433191	0.96665627	0.997924	0.93522686	0.98282266	0.96837	0.831834	0.9944267	0.87465	0.87794423	0.93546295	0.8972432	0.99215955	0.9941267	0.99763	0.8655859	0.99115014	1.0	0.93393016	0.8937505	0.93836516	0.9954469	0.93378663	0.9858964	0.97629064	0.97869104	0.8821973	0.93091446	0.9832708	0.99355835	0.9963965	0.95587695	0.95994675	0.9132366	0.9572377	0.9157459	0.85131043	0.9302788	0.9851973	0.9590769	0.9325809	0.9839583	0.9511917	0.9275086	0.92133987	0.9491558	0.89493835	0.93916994	0.924638	0.8648652	0.9799704	0.98810637	0.981718	0.9774981	0.99286866	0.9687381	0.92868996	0.88524306	0.92596865	0.91584504	0.9144363	0.92241603	0.9890916	0.9918545	0.9720095	0.9349524	0.973551	0.9382276	0.985291	1.0	0.980179	1.0	0.922236	0.93133795	0.96796346	0.9789781	0.9262057	0.94502586	1.0	0.9719155	0.96936154	0.97608364	1.0	0.9287071	0.91688627	0.9689806	0.0	0.84620905	0.9154692	0.9886973	0.94140327	0.9322015	0.9666345	0.9453734	0.747133	0.8938132	0.9702926	0.9937468	0.9248457	0.94131243	0.9415423	0.8734694	0.9517745	0.9597519
veel/adj	0.98016566	0.9223334	0.9644877	0.9830225	1.0	0.9542703	0.9472693	0.9264736	0.9441181	0.86648566	0.89177173	0.9701034	0.9873374	0.96612304	0.9590334	0.9773912	0.95293367	0.93919915	0.9966889	0.95916927	0.94294834	0.95555407	0.9300775	0.94783384	0.98735875	0.9962907	0.96332294	0.9525557	0.9905807	0.8342509	0.98763907	0.92320186	0.97742224	0.8191495	1.0	0.98525876	0.8519751	0.84291816	0.9341436	0.97052234	0.96275747	0.97323626	0.9909932	0.8755548	0.92468053	0.97221243	0.97513556	0.94882715	0.9848301	0.9443198	0.98251694	0.9877832	0.7543404	0.98968506	0.8356854	0.91953564	0.92071223	0.96294963	0.9907804	0.98816276	0.9975895	0.82200575	0.9939244	0.9955962	0.93075687	0.9159625	0.97606355	0.9870815	0.9389493	0.9722913	0.9775895	0.97020376	0.93834186	0.87590945	0.9801794	0.9976292	0.9955915	0.9739739	0.98181325	0.9110606	0.9658439	0.9491663	0.85576797	0.9248599	0.88812685	0.99769604	0.97167593	0.981544	0.9377958	0.8230175	0.8694582	0.8998499	0.8885922	0.980018	0.9247871	0.8706084	0.96620464	0.9932567	0.99138725	0.9410663	0.9969435	0.9898794	0.92767054	0.91362405	0.9316368	0.92462856	0.9539071	0.8942141	0.9938411	0.9995263	0.9850771	0.9446544	0.99053675	0.9238108	0.96135384	1.0	0.9622848	0.9487695	0.9499319	0.934943	0.958082	0.9145695	0.92286664	0.9532902	1.0	0.9694041	0.96183693	0.97709763	1.0	0.94237983	0.9065041	0.9636181	0.84620905	0.0	0.93299454	0.9659009	0.9515316	0.95519865	0.9847374	0.9357532	0.6995304	0.8976394	0.98871595	0.973725	0.8241434	0.9481672	0.9409697	0.9710321	0.9664568	0.96909523
versie/noun	0.88583946	0.8593782	0.96329623	0.9633947	0.9600359	0.9633573	0.90024096	0.90163547	0.9530107	0.93469864	0.90944105	0.9316318	0.9660454	0.92322904	0.9545833	0.97540325	0.84253746	0.8831744	0.9873048	0.87819856	0.95297974	0.91305524	0.8928968	0.91409737	0.8935622	0.9560721	0.9311754	0.96686244	0.95830816	0.90444493	0.8496662	0.90240324	0.85716903	0.86471254	0.9984888	0.9582194	0.76804614	0.86426234	0.94293636	0.85921043	0.92027557	0.90642565	0.9692231	0.8819289	0.89233243	0.9331451	0.9408745	0.9057167	0.9647063	0.91610324	0.95905143	0.97088075	0.91870266	0.8986935	0.9379047	0.8974941	0.8879858	0.8703241	0.98976314	0.98898005	0.96131295	0.91092265	0.9830812	0.9906324	0.8850142	0.88476336	0.89987534	0.9654156	0.92162067	0.9463533	0.9538593	0.9301705	0.9155538	0.92333543	0.93006533	0.97278374	0.9718273	0.89058775	0.94616044	0.90417767	0.9322021	0.9480911	0.909415	0.85742605	0.99719816	0.9738001	0.92689055	0.9255793	0.7759288	0.9478299	0.94930446	0.9582522	0.9417686	0.9389454	0.94122934	0.864438	0.94657636	0.9479608	0.9004551	0.901463	0.99186957	0.9847268	0.8267283	0.87381136	0.74034	0.80895257	0.87751514	0.9003732	0.9741828	0.97838837	0.9749318	0.90924764	0.98099834	0.93574524	0.97826546	0.99550277	0.9767694	0.99648887	0.9471767	0.8244797	0.9385979	0.97940487	0.90326333	0.9217129	0.9834336	0.9090828	0.94788224	0.96258754	0.9779905	0.84248155	0.90453506	0.8493733	0.9154692	0.93299454	0.0	0.94095325	0.94493794	0.90864366	0.9372967	0.88960975	0.8973732	0.92222524	0.98546267	0.98882663	0.95710266	0.87179804	0.90720034	0.97205114	0.9369675	0.9640798
vervanging/noun	0.9276604	0.9300716	0.95710343	0.9765154	0.9775932	0.9557924	0.92284125	0.95944566	0.94333315	0.9813787	0.90319926	0.98074085	0.9663835	0.9148364	0.9564525	0.9488401	0.92690593	0.9573997	0.99688214	0.956975	0.9459859	0.9705685	0.9205849	0.9409923	0.9765292	0.95376575	0.97011197	0.97970945	0.97789073	0.97185004	0.92584515	0.99033296	0.9029799	0.9852609	0.9988602	0.9544357	0.90910363	0.9423529	0.9823961	0.9129299	0.96420485	0.9656536	0.9551403	0.98096657	0.96926516	0.9557559	0.98374337	0.9519558	0.9542955	0.9250434	0.9783286	0.9551061	0.99076545	0.9806034	0.96856856	0.9696911	0.9417898	0.9618549	0.96993744	0.9831368	0.9055673	0.9633689	0.9891943	0.9873223	0.97127205	0.9681902	0.93368167	0.9379998	0.98600626	0.9814	0.968547	0.93064594	0.96911305	0.9850926	0.946017	0.9551548	0.9753811	0.9195594	0.9619065	0.9353863	0.920994	0.94520897	0.97162867	0.9631546	0.96952116	0.9872377	0.9625251	0.9620253	0.9648917	0.96102345	0.8839114	0.9125906	0.9541291	0.94788206	0.95626616	0.9494779	0.9315682	0.9717399	0.9513949	0.96351707	0.94650066	0.9660303	0.94029427	0.96331275	0.94083405	0.9583994	0.97733194	0.97130376	0.9933366	0.9565858	0.9654075	0.96544147	0.9725353	0.9781664	0.9934171	0.9705881	0.68021643	0.94793457	0.9614722	0.9419067	0.9580415	0.910118	0.9335876	0.9754727	0.98842514	0.9353285	0.95495546	0.9759711	0.9274112	0.9072972	0.8756916	0.94843966	0.9886973	0.9659009	0.94095325	0.0	0.9590408	0.97477484	0.98037606	0.9386907	0.9620556	0.89566934	0.94518864	0.97219324	0.96786016	0.9428604	0.92707634	0.99779546	0.99090695	0.9934521
vervoer/noun	0.92220926	0.9149021	0.9916517	0.9820011	0.9533495	0.94747907	0.86154	0.9005634	0.9089493	0.97694135	0.9122008	0.98041826	0.9767742	0.91011447	0.89879316	0.96213526	0.9043877	0.8770011	0.99249095	0.93441767	0.9776316	0.9447451	0.8622047	0.82914525	0.97666955	0.96205914	0.9167842	0.89919937	0.9888401	0.97142965	0.9158457	0.9453476	0.8393941	0.95126045	1.0	0.94099545	0.88715625	0.9424672	0.92214924	0.8223638	0.94990367	0.9497407	0.9123174	0.9422172	0.95776397	0.92670476	0.89442325	0.9513809	0.9816103	0.9177406	0.9347983	0.9928114	0.90816814	0.9889183	0.9434367	0.95563585	0.93481666	0.9034007	0.9994546	0.93114185	0.8693888	0.9716305	0.9669848	1.0	0.9341555	0.9235943	0.88878524	0.94493365	0.9449964	0.9710213	0.93551874	0.9351005	0.9629543	0.9181719	0.90440625	0.99199283	0.9169666	0.9208092	0.94388103	0.9348503	0.94502825	0.9459049	0.9654069	0.9352825	0.9459591	0.95506835	0.93856627	0.974218	0.92215717	0.96367776	0.9049877	0.9286526	0.8608683	0.97638875	0.889212	0.91855294	0.9244355	0.98642105	0.9335555	0.9122581	0.9673767	0.9661359	0.866887	0.9239621	0.89673	0.94586957	0.9091326	0.90316874	0.9687727	0.98550206	0.9799647	0.92262095	0.99109	0.9424535	0.9733416	0.96784747	0.98063684	0.9858988	0.8955483	0.8780474	0.91197777	0.9419393	0.9707885	0.975206	0.9539416	0.8967974	0.9340836	0.98035884	0.9870953	0.945024	0.9182988	0.8988634	0.94140327	0.9515316	0.94493794	0.9590408	0.0	0.9221118	0.9411884	0.8976613	0.8891152	0.9637144	0.9361653	0.9684154	0.9443796	0.89099085	0.8471872	0.97533065	0.98606634	0.9866161
vlag/noun	0.9467816	0.90078753	0.9768714	0.9875484	0.9877326	0.97062534	0.93656707	0.9403867	0.9509423	0.91727334	0.9360194	0.9841024	0.9822117	0.9236721	0.9583985	0.9642759	0.90553015	0.8995501	0.98081845	0.91370386	0.9387553	0.9512838	0.9185308	0.92302567	0.9635838	0.9733055	0.96675074	0.95612127	0.92862177	0.9656818	0.962587	0.9246429	0.9313338	0.9401701	0.99993247	0.95960766	0.8510809	0.9354008	0.940041	0.9364857	0.92198515	0.9183071	0.9632848	0.902247	0.9267782	0.9613369	0.9309814	0.9096685	0.9886767	0.92619234	0.92108464	0.9573052	0.9339726	0.9752946	0.9515992	0.97956014	0.9148677	0.89241815	0.99255824	0.97940195	0.9624227	0.9709415	0.9870427	0.9935321	0.941181	0.9162974	0.9139924	0.9591865	0.95406765	0.9650267	0.9616628	0.9570195	0.9673344	0.94123924	0.96310633	0.96747	0.94388205	0.9045886	0.960448	0.8981052	0.96999574	0.93477505	0.9505599	0.92548555	0.9953717	0.95946044	0.95023906	0.94023174	0.91220665	0.9691331	0.9554519	0.94032896	0.96941805	0.94348353	0.9533707	0.9299823	0.9386576	0.9581017	0.9579205	0.9454584	0.99236596	0.98649436	0.9278585	0.9440993	0.9298586	0.92276573	0.8766801	0.9348645	0.96781784	0.9378134	0.9708941	0.9705426	0.9650737	0.9207149	0.98363376	0.96731555	0.9662977	0.99997556	0.9132033	0.91739565	0.96816003	0.91543984	0.9621547	0.9476881	0.985813	0.903111	0.89897233	0.95335484	0.98729485	0.9479792	0.92171234	0.8998693	0.9322015	0.95519865	0.90864366	0.97477484	0.9221118	0.0	0.9373699	0.870184	0.9125496	0.93272185	0.9784272	0.99512416	0.9487322	0.91434556	0.90638775	0.93689394	0.97247463	0.9831313
vlees/noun	0.92161065	0.93890613	0.9836638	0.9626491	0.9099487	0.92659706	0.8835987	0.9371877	0.92872494	0.9632322	0.95834994	0.96472067	0.9473191	0.90555066	0.97361416	0.960119	0.93037885	0.8746017	0.9617197	0.93251526	0.99435174	0.90962553	0.8916069	0.9322854	0.9780973	0.98478824	0.834499	0.9156843	0.92300564	0.97634315	0.92616147	0.9537728	0.8486415	0.9357572	0.9762158	0.95542336	0.9229079	0.9465438	0.9012458	0.8417979	0.94627553	0.9380875	0.9006015	0.8927865	0.9514863	0.9636389	0.9462496	0.9397428	0.9601314	0.9282179	0.9592041	0.9301582	0.95359635	0.98476714	0.92065024	0.93480253	0.90481937	0.92162657	0.99455166	0.9624366	0.88602614	0.9231585	0.94638395	0.9965705	0.96072644	0.9418316	0.899656	0.9246611	0.96136737	0.9355644	0.97762024	0.9420464	0.9532014	0.9350692	0.89351356	0.93220055	0.9829057	0.9412836	0.911151	0.942784	0.9395412	0.9482273	0.9342768	0.9349368	0.99224997	0.93414956	0.96133053	0.9628334	0.9150916	0.95456135	0.8975261	0.9773907	0.93633974	0.9799872	0.96818256	0.9398206	0.9583415	0.9550756	0.93628097	0.92821765	0.96906	0.99389094	0.8590128	0.8865193	0.9056945	0.92675	0.9129682	0.9133916	0.9821013	0.9649678	0.9695393	0.94062364	0.9709621	0.9665595	0.9732972	0.9570173	0.9703145	0.9768418	0.93240786	0.8323857	0.90139896	0.9717367	0.97128457	0.9761299	0.9855034	0.8969911	0.9603896	0.9957781	0.9814649	0.9347	0.90710306	0.88529927	0.9666345	0.9847374	0.9372967	0.98037606	0.9411884	0.9373699	0.0	0.9329435	0.8938882	0.9418662	0.9724144	0.98553264	0.9255771	0.87779444	0.8752358	0.9413161	0.9508303	0.9634712
vlucht/noun	0.84698063	0.8389602	0.9751554	0.95196474	0.956166	0.9116875	0.8247803	0.88034934	0.8644165	0.96601534	0.9269756	0.9848821	0.9443179	0.80819863	0.94537014	0.883422	0.8185804	0.7849755	0.9845525	0.8867707	0.9380373	0.89189327	0.79810745	0.8229019	0.9507449	0.9240072	0.89017904	0.939409	0.94278777	0.9478686	0.86150813	0.9775501	0.70531344	0.94032174	0.953775	0.87956196	0.8315725	0.9311103	0.9262331	0.7184111	0.9278241	0.9027734	0.86983407	0.89758366	0.9222153	0.9418442	0.90802926	0.88402355	0.948144	0.82470644	0.9174501	0.9283001	0.9438584	0.95837146	0.9599728	0.9498945	0.8533766	0.7313582	0.9779648	0.9468694	0.8541877	0.9665384	0.9779574	0.9720627	0.9133259	0.9190982	0.814999	0.8424151	0.90250665	0.94026625	0.9532016	0.86159515	0.95787174	0.9419753	0.8249632	0.93582654	0.8162228	0.65616965	0.85491765	0.76998043	0.9299678	0.8877072	0.9415151	0.8731631	0.98812884	0.90796113	0.94208246	0.9221165	0.8834717	0.98978376	0.8999543	0.93035716	0.9054688	0.95445454	0.89022726	0.9120426	0.8945301	0.96766347	0.88523895	0.8613916	0.97726375	0.975464	0.83022	0.88811153	0.8650813	0.9264413	0.77511024	0.90131694	0.97090983	0.97677934	0.9893133	0.9168739	0.96646625	0.95385665	0.9596618	0.9924256	0.9523238	0.97897077	0.8519588	0.7877086	0.91103655	0.9628724	0.93671507	0.93520516	0.9847135	0.78933036	0.83907706	0.9589696	0.94623923	0.84471464	0.8581148	0.8598771	0.9453734	0.9357532	0.88960975	0.9386907	0.8976613	0.870184	0.9329435	0.0	0.90129435	0.90735465	0.95095974	0.97215223	0.9341774	0.80237585	0.76229346	0.93164754	0.9572985	0.9700421
vooral/adv	0.9474616	0.8978332	0.9680337	0.9490026	0.94173634	0.92753446	0.8511041	0.8571681	0.95568794	0.84966946	0.8763456	0.97063905	0.9898537	0.92761576	0.92063636	0.9603891	0.8965268	0.80510247	0.9767296	0.8993626	0.9427791	0.92437863	0.8520694	0.9011182	0.9708138	0.9715484	0.8895059	0.93435216	0.9443499	0.8509605	0.9610456	0.8875817	0.9214857	0.8454356	0.97623146	0.94983107	0.68951905	0.83342	0.9054522	0.9163412	0.91693395	0.8782263	0.96800804	0.81750363	0.9371606	0.9563732	0.9254402	0.916085	0.96209127	0.9127185	0.91125065	0.94390166	0.77534443	0.9967346	0.8687145	0.8975012	0.8578118	0.899979	0.97934604	0.9942737	0.9803701	0.85553086	0.96472216	0.9945879	0.881	0.81972134	0.93066305	0.9885916	0.91186416	0.9595368	0.94072264	0.9505099	0.8829441	0.90586567	0.9482795	0.97273594	0.9699741	0.9241752	0.9580517	0.86363256	0.94388294	0.943598	0.851741	0.8958179	0.92367136	0.9839095	0.9166119	0.9297457	0.85502803	0.8694071	0.87989396	0.90388703	0.86509675	0.93443125	0.9280648	0.794183	0.9646156	0.96288717	0.92897046	0.9185863	0.9845923	0.9834374	0.88879216	0.8552263	0.8910342	0.8674001	0.88906777	0.85158265	0.94033253	0.97361094	0.9807281	0.88956994	0.98251456	0.9179747	0.9687538	0.99066335	0.9516232	0.96919966	0.9092299	0.8701383	0.9460343	0.91869223	0.8595919	0.851521	0.9514452	0.9546328	0.9254858	0.9565258	0.9888755	0.886336	0.8482809	0.93257135	0.747133	0.6995304	0.8973732	0.9620556	0.8891152	0.9125496	0.8938882	0.90129435	0.0	0.8697743	0.97191465	0.9757115	0.8775559	0.9017382	0.90467465	0.9020211	0.95334154	0.95675
vrij/adj	0.9381645	0.8754486	0.99737	0.964469	0.9710885	0.9684842	0.9175021	0.9324727	0.94961745	0.8850674	0.9075862	0.98332036	0.9926427	0.93763584	0.96259356	0.9783875	0.92555094	0.909677	0.99973696	0.9131155	0.9377266	0.9301794	0.8878385	0.901279	0.97768843	0.9928962	0.95121384	0.9463688	0.98521143	0.93806005	0.962194	0.9226386	0.922496	0.89166015	0.99930376	0.95061177	0.7765328	0.86987054	0.9249395	0.9107143	0.9365643	0.949359	0.97230613	0.90408176	0.9366193	0.96056384	0.9260429	0.8982166	0.9672795	0.8726655	0.9546663	0.9774377	0.91507137	0.987587	0.92274654	0.9427312	0.9345224	0.8861365	0.9905339	0.9747693	0.97885	0.8742741	0.9797951	0.9929274	0.91996944	0.90921	0.91582394	0.9671886	0.9631517	0.9807907	0.95133567	0.96091944	0.90941095	0.9475282	0.9526868	0.9904507	0.9933647	0.9636347	0.94946676	0.9403188	0.95699644	0.9679069	0.897386	0.9302516	0.97945005	0.9656008	0.89992934	0.95262283	0.9605985	0.9582745	0.8625351	0.9323393	0.91743106	0.89309967	0.89775914	0.8964522	0.9621459	0.9820384	0.95333624	0.9444327	0.9869643	0.99053633	0.88293195	0.91000485	0.8985025	0.86860824	0.9151586	0.93012536	0.9865918	0.97634673	0.9713584	0.95950115	0.9816964	0.92449546	0.9905039	0.9976888	0.82592666	0.9250628	0.95212376	0.87673736	0.9702003	0.9342902	0.9479481	0.9608886	0.9992569	0.9148202	0.94622046	0.9667408	0.97925293	0.92816347	0.8488063	0.8958867	0.8938132	0.8976394	0.92222524	0.89566934	0.9637144	0.93272185	0.9418662	0.90735465	0.8697743	0.0	0.9641976	0.99378043	0.8972023	0.9045695	0.89382917	0.92551863	0.86303544	0.8448574
wao/noun	0.93081295	0.9566835	0.9990439	0.9498509	0.97842246	0.89753664	0.8772269	0.91797763	0.914936	0.9968183	0.9632056	0.9769757	0.9132057	0.92832524	0.9264665	0.90572566	0.91106224	0.91542786	0.9563054	0.9690601	0.9856502	0.95231533	0.8765808	0.9681269	0.9772487	0.9809741	0.9549439	0.9540323	0.9696803	0.9963139	0.9045219	0.9993218	0.845696	0.98395354	1.0	0.914019	0.94247085	0.98393834	0.99785966	0.84849304	0.9662226	0.9791493	0.9184238	0.9648458	0.94433063	0.9777093	0.9804092	0.95938635	0.98041594	0.9426554	0.9769762	0.9577674	0.97259176	0.95888394	0.9635136	0.99894595	0.9658047	0.96108514	0.9988735	0.9661833	0.92194813	0.97985196	0.96967274	0.9930918	0.9585714	0.9568322	0.9368895	0.905226	0.97178423	0.97149193	0.9830751	0.9480335	0.9743881	0.9744928	0.8757088	0.9841296	0.97500634	0.9405615	0.94828	0.95650953	0.97919756	0.9142629	0.9782359	0.95629245	0.9846363	0.9502119	0.97405875	0.99230164	0.9740982	0.97227985	0.8880429	0.92039984	0.9155452	0.985791	0.95237184	0.94454753	0.9474438	0.974218	0.94320774	0.9554908	0.9661757	0.9780677	0.9118242	0.96110505	0.92463994	0.96010584	0.95704585	0.9443526	0.9628417	0.99985445	0.97063714	0.96125966	0.92728126	0.96334237	1.0	0.9864988	0.9797387	0.98458433	0.92197776	0.8918893	0.9035887	0.9527334	0.9734302	0.98965305	0.99601686	0.9386134	0.9804679	0.97376853	0.9799031	0.967	0.9301492	0.8688824	0.9702926	0.98871595	0.98546267	0.94518864	0.9361653	0.9784272	0.9724144	0.95095974	0.97191465	0.9641976	0.0	0.9941033	0.96131855	0.9236604	0.90710765	0.98646504	0.99249196	0.9933568
was_poeder/noun	0.96653646	0.9405175	0.97443914	0.9481988	0.99018586	0.94678944	0.9579639	0.97424394	0.98049724	0.9581709	0.96540457	0.96465564	0.97825927	0.98190504	0.9921229	0.95517516	0.9626069	0.9612124	0.97822183	0.9827296	0.99415267	0.98408675	0.9516176	0.9722811	0.9866534	0.96721786	0.9791128	0.9705006	0.9747726	0.9977278	0.94740033	1.0	0.9335997	0.98896736	1.0	0.9742583	0.97988975	0.99061924	0.989262	0.9402379	0.9926179	0.9735722	0.97687715	0.980543	0.9746973	0.9792272	0.9666786	0.97498953	0.98378867	0.982848	0.97424775	0.91728616	0.97691923	0.9876051	1.0	0.9955186	0.9889382	0.98530954	0.98222595	0.96131605	0.95346946	0.9878195	0.96030796	0.97213566	0.9887381	0.99860084	0.95676386	0.9511193	0.97976947	0.98459506	0.98845637	0.95598185	1.0	0.9994979	0.973281	0.98927206	0.9823444	0.98875105	0.9728362	0.9857661	0.9692141	0.98991185	0.99881715	0.9654271	0.97433954	0.97813106	0.9942688	0.9797295	0.997101	0.9946895	0.9753529	0.9673524	0.9843882	0.99057364	0.9833133	0.9958119	0.92654246	0.9942699	0.9479117	0.9746769	0.96639615	0.9452934	0.9640439	0.9683254	0.94026285	0.98337525	0.9846986	0.982632	0.9987674	0.9874706	0.9995608	0.97623265	0.99319077	0.9865018	0.9753839	0.94309807	0.98519427	0.9901346	0.9723501	0.9538695	0.97104967	0.9788236	1.0	0.9875831	0.986329	0.96522117	0.98923403	0.9725195	0.9558304	0.96748143	0.9971905	0.9500768	0.9937468	0.973725	0.98882663	0.97219324	0.9684154	0.99512416	0.98553264	0.97215223	0.9757115	0.99378043	0.9941033	0.0	0.9908216	0.96159154	0.94992596	1.0	0.9985055	1.0
