	BMW/name	Brussel/name	Gill/name	Kinepolis/name	Konmar/name	Unilever/name	aandeel/noun	aanzienlijk/adj	abonnement/noun	alles/noun	alternatief/noun	amusement/noun	antibioticum/noun	appartement/noun	arbeid/noun	arbeid_kracht/noun	artikel/noun	bedrijf/noun	bedrijf_investering/noun	bel/verb	bewering/noun	bier/noun	boek/verb	bus/noun	charme/noun	coke/noun	consument/noun	dat/det	devaluatie/noun	die/det	diesel/noun	ding/noun	dollar/noun	echt/adj	effectbejag/noun	elektriciteit/noun	en/vg	erg/adj	eten/noun	euro/noun	extreem/adj	fabrikant/noun	factuur/noun	flink/adj	formule/noun	genees_middel/noun	gerecht/noun	goud/noun	grafiek/noun	grond/noun	grondstof/noun	ham/noun	heel/adv	heruitgave/noun	het/noun	hoe/adj	hoofdzakelijk/adj	hotel/noun	hout_soort/noun	huisvuil_zak/noun	huur_woning/noun	iets/noun	inkoop/noun	inseminatie/noun	internet/noun	juist/adv	kamer/noun	kantoor_ruimte/noun	kleding/noun	kool/noun	kop_DIM/noun	krediet/noun	kwaliteit/noun	lekker/adj	lening/noun	leven_middel/noun	lijn_dienst/noun	luchtvaart_maatschappij/noun	maaltijd/noun	maatschappij/noun	makelaar/noun	medicijn/noun	meestal/adv	merk/noun	merkelijk/adj	mest/noun	middel/noun	mode/noun	model/noun	niet/adv	nog/adv	om/comp	onderwijs/noun	oog/adj	opvang/noun	overigens/adv	pak_DIM/noun	paraplu/noun	pc/noun	permanent/adj	pin/verb	populist/noun	prijs/noun	product/noun	productie/noun	programma/noun	reis/noun	relatief/adj	rij_DIM_huis/noun	rij_auto/verb	rommel/noun	rook/verb	sperma/noun	spul/noun	spul_DIM/noun	ster_restaurant/noun	strafschop/noun	strafschop_doelpunt/noun	stroom/noun	stuk/noun	tarief/noun	te/comp	techniek/noun	technologie/noun	telecom_aandeel/noun	ticket/noun	trip/noun	truc/noun	tweewieler/noun	type/noun	uiteindelijk/adj	uitgave/noun	vaak/adj	veel/adj	versie/noun	vervanging/noun	vervoer/noun	vlag/noun	vlees/noun	vlucht/noun	vooral/adv	vrij/adj	wao/noun	was_poeder/noun	wij/pron	winkel/noun	woning/noun	ze/pron	zo/adj	zo/adv
ticket/noun	0.926085	0.55528474	0.97383475	0.53404236	0.94569516	0.8802552	0.71749866	0.7949805	0.39885134	0.93933535	0.9003218	0.7509754	0.99063796	0.8999714	0.9533427	0.9633841	0.9182218	0.7901546	0.8836217	0.6192903	0.99793893	0.93032616	0.4579032	0.5345841	0.9695805	0.90205777	0.8041252	0.9915226	0.88778883	0.8948851	0.8442887	0.98677707	0.7040384	0.9934709	0.9604833	0.86129415	0.8354883	0.9785975	0.9172989	0.515697	0.90820277	0.90460914	0.6864749	0.8093766	0.7920027	0.91189456	0.9257641	0.93176305	0.8902941	0.9794584	0.933455	0.9627182	0.9925695	0.93444157	0.9905004	0.9576634	0.82478553	0.6438916	0.97739273	0.7966491	0.9297962	0.9598681	0.8908957	0.9862341	0.65394866	0.9410527	0.8255429	0.9152826	0.8513075	0.86321646	0.9238356	0.84404933	0.888417	0.9481921	0.8273472	0.87043285	0.44565523	0.40436697	0.7523698	0.49572772	0.7711639	0.9325383	0.8759534	0.9412031	0.8571397	0.97204995	0.9601566	0.8912072	0.97855544	0.9894745	0.8953365	0.8975737	0.94173664	0.95333606	0.94872147	0.9335328	0.75663805	0.96702164	0.84850323	0.92552555	0.819019	0.9988381	0.71128666	0.90626866	0.9707862	0.80366516	0.46273023	0.787261	0.9869017	0.87166744	0.9592943	0.90083236	0.94312376	0.91579545	0.9763877	0.8744467	0.9913347	0.9894109	0.8901204	0.9104313	0.49559414	0.8427127	0.950616	0.8873674	0.810316	0.0	0.6572554	0.9598545	0.91291577	0.91721433	0.9188018	0.864825	0.89474297	0.9513801	0.92678475	0.92912424	0.5950732	0.9726811	0.9551428	0.33536077	0.89863527	0.944082	0.9964705	0.89394003	0.9482987	0.8914489	0.96249247	0.8950388	0.9310833	0.9775497
trip/noun	0.98403126	0.76671565	1.0	0.84741676	0.9648677	0.8880817	0.86767715	0.84679306	0.8179687	0.9355506	0.8803335	0.8718059	0.9665913	0.92255175	0.9330115	0.90830326	0.9949316	0.84168917	0.9924731	0.9106535	0.8894625	0.96436244	0.53980637	0.5683548	0.9362473	0.9432038	0.9579221	0.9589865	0.9026596	0.79991466	0.9271457	0.9486166	0.7885886	0.9516146	0.9830619	0.9181248	0.9243463	0.9348886	0.9259091	0.7970096	0.9317132	0.94137484	0.6891377	0.8850205	0.90964174	0.94364923	0.9122195	0.97557676	0.8973435	0.9914653	0.95603824	0.9668928	0.961016	0.92635524	0.94855404	0.9432815	0.84963	0.62601423	0.9243343	0.9650628	0.8946766	0.95769215	0.8438138	0.98654735	0.8111944	0.91544604	0.7962513	0.89381605	0.90086913	0.93625474	0.93872607	0.9250411	0.9468157	0.949383	0.91487306	0.9370029	0.5704887	0.70725733	0.8316618	0.7557804	0.9180685	0.9573026	0.8562072	0.9580344	0.8885957	0.98231757	0.9288434	0.9259614	0.97835696	0.9392267	0.8545581	0.9126062	0.9562259	0.9929704	0.9402898	0.8607852	0.9327889	0.9252044	0.91013193	0.96504295	0.9637178	0.9867659	0.8843862	0.95615155	0.97168136	0.7998581	0.37888253	0.8253224	0.99719757	0.9571203	0.9261863	0.97378457	0.96878105	0.9153108	0.8974894	0.85225457	0.9873961	1.0	0.95426273	0.9698226	0.87052256	0.9132834	0.95188004	0.9467403	0.7767248	0.6572554	0.0	0.9236077	0.77893543	0.95098186	0.9174646	0.8272734	0.85298765	0.88881826	0.9495006	0.965196	0.7275467	0.9694247	0.95484734	0.61461025	0.93915397	0.9459649	0.96435416	0.98045874	0.9131636	0.9558702	0.98295474	0.9374911	0.95978004	0.9794691
truc/noun	0.8813667	0.9746382	0.9876923	0.9805085	0.97639453	0.89086545	0.9398951	0.8451488	0.9223602	0.73887396	0.8451481	0.9284654	0.8301637	0.93188316	0.9098606	0.89143443	0.9555446	0.8398637	0.96669865	0.81841975	0.80139303	0.9490553	0.9118211	0.86204946	0.8582196	0.93104684	0.87223095	0.80707467	0.97552973	0.64907	0.9355274	0.79308593	0.96389484	0.7298883	0.67816234	0.87972575	0.77746236	0.862767	0.87511814	0.91107285	0.91281533	0.78220713	0.7749641	0.7680253	0.7665415	0.7642801	0.94940525	0.9866753	0.86944854	0.9581801	0.8963169	0.8963224	0.87014264	0.9475785	0.7904238	0.6957285	0.89692515	0.9296231	0.9389509	0.9673271	0.94852686	0.8124284	0.82186574	0.86803406	0.79409987	0.8185116	0.9431833	0.9344998	0.8469881	0.96201843	0.8590946	0.8873957	0.93442297	0.8962475	0.9250711	0.86852413	0.98539984	0.9538189	0.91918766	0.9365261	0.7933048	0.74705374	0.7620019	0.85888815	0.8854777	0.92932034	0.65183806	0.7681339	0.8522953	0.76753855	0.8821278	0.63657415	0.91660285	0.9643246	0.9453976	0.8199915	0.8472718	0.7022467	0.83528566	0.9381331	0.9297362	0.9725185	0.8841224	0.83284724	0.8864434	0.9469007	0.8938697	0.81173754	0.97788674	0.9307817	0.8365653	0.8509189	0.93220705	0.7673772	0.9182144	0.9620093	0.98653036	1.0	0.9391743	0.91547984	0.91050196	0.6717517	0.6159708	0.7866752	0.9770929	0.9598545	0.9236077	0.0	0.89999753	0.8990559	0.8531475	0.8315277	0.6414099	0.8004214	0.88920236	0.9202014	0.92952746	0.8436663	0.9747046	0.9551817	0.87598383	0.83802617	0.63304913	0.85992813	0.7897177	0.9197318	0.9560576	0.80101985	0.84248185	0.7987655
tweewieler/noun	0.56369436	0.9902415	0.9226841	0.9325427	0.8788389	0.8891773	0.9621507	0.9182402	0.9082924	0.88628477	0.7897942	0.95202667	0.8914492	0.9591705	0.9125532	0.9061152	0.9783798	0.94553626	0.99921304	0.93872	0.9064927	0.9037217	0.8666536	0.8969873	0.8906297	0.9269334	0.8562199	0.83947664	0.9495621	0.8638009	0.6384574	0.9182258	0.9856474	0.8162754	0.94486535	0.9269541	0.918895	0.89525086	0.946612	0.9604652	0.80699813	0.82380724	0.95362455	0.932603	0.9397049	0.83567166	0.9752346	0.94228315	0.9564483	0.9506208	0.9198609	0.9339044	0.94803715	0.9534829	0.82670724	0.963047	0.93026584	0.94429564	0.89907604	0.89904267	0.8859809	0.8670935	0.7963229	0.9435175	0.9147664	0.918801	0.961077	0.8422647	0.809155	0.912849	0.98363185	0.9248864	0.9069564	0.95642936	0.92681915	0.9003995	0.9044779	0.93250805	0.885524	0.9910125	0.8397963	0.8977639	0.89157516	0.7320644	0.943788	0.91058975	0.895094	0.89484066	0.5477421	0.8712262	0.9027191	0.85477686	0.95346814	0.5105542	0.92881566	0.9153707	0.88790226	0.94193745	0.9686542	0.9523111	0.939766	0.9994639	0.92154396	0.8513483	0.8608176	0.94407886	0.89112735	0.89070964	0.9771481	0.9111986	0.89903486	0.92245764	0.9305454	0.8877286	0.9290419	0.99460745	1.0	1.0	0.93797755	0.8532569	0.97227806	0.77961326	0.898863	0.920477	0.9629153	0.91291577	0.77893543	0.89999753	0.0	0.6709409	0.8932105	0.93962866	0.82684505	0.9060429	0.9272846	0.9282792	0.8167439	0.99377006	0.9051457	0.9069691	0.91711044	0.8851257	0.9765388	0.85867065	0.8368469	0.9435277	0.8678278	0.8071472	0.88973737	0.9560844
type/noun	0.4916312	0.9209106	0.7128211	0.96575034	0.7402736	0.7967031	0.93896675	0.7399521	0.88368875	0.9367626	0.72726	0.7839821	0.75883937	0.73357797	0.8367191	0.8701364	0.8351827	0.81764776	0.8226472	0.87468517	0.88025165	0.8096737	0.8872101	0.88545364	0.69456327	0.9673091	0.7229967	0.8033751	0.90678096	0.7980081	0.7303153	0.81114805	0.9738244	0.82570374	0.9526699	0.84160936	0.60679936	0.8729004	0.8457446	0.91018534	0.61949146	0.66435874	0.9170889	0.8930021	0.7379407	0.7514363	0.9710831	0.9933441	0.8930641	0.8915281	0.82132405	0.917134	0.8392271	0.84068906	0.8826113	0.8565691	0.7263364	0.81310695	0.95374775	0.77525526	0.64895463	0.8715489	0.7631897	0.94557726	0.88680816	0.66503555	0.74659103	0.77987975	0.64459616	0.95985055	0.91722083	0.8736113	0.67919946	0.87837356	0.90760034	0.6927822	0.89855087	0.9003823	0.8174484	0.84501755	0.8019389	0.7454074	0.672107	0.47816575	0.77571094	0.8899437	0.71793413	0.77552086	0.4687673	0.850579	0.9222888	0.8910911	0.77757055	0.7089572	0.8573847	0.86477625	0.8127006	0.8939751	0.8279924	0.89060664	0.8980346	0.7147083	0.6644306	0.65846276	0.7091725	0.84690464	0.90995204	0.7077558	0.54845613	0.7934366	0.8159968	0.7951579	0.9156915	0.7274843	0.8785891	0.97798896	0.98566854	1.0	0.9100341	0.94109344	0.80870533	0.87459904	0.80158645	0.735098	0.97704536	0.91721433	0.95098186	0.8990559	0.6709409	0.0	0.8332277	0.7637687	0.6943263	0.7839407	0.7684944	0.76171124	0.81230974	0.91736615	0.8101851	0.8643127	0.70084333	0.7616976	0.8662516	0.7709053	0.87393916	0.7016084	0.64121246	0.8047396	0.78866416	0.8359464
uiteindelijk/adj	0.9566826	0.91231704	0.658248	0.9672503	0.881021	0.83398795	0.9485296	0.73299956	0.7784556	0.7900101	0.9195954	0.91719586	0.87514293	0.97034615	0.9575094	0.88938636	0.903323	0.72629607	0.83796453	0.79076385	0.79874516	0.82745993	0.9010456	0.85487664	0.8706702	0.7291485	0.7933549	0.8873929	0.8726069	0.7936124	0.93574786	0.9034881	0.90130746	0.82609475	0.95243096	0.7795277	0.74398685	0.88263845	0.9315855	0.84352744	0.82462215	0.789602	0.8024981	0.81774116	0.90937567	0.8447336	0.8385117	0.8155789	0.95251477	0.95503134	0.81018716	0.9129566	0.9276489	0.9419185	0.9003787	0.73350286	0.85451025	0.93801785	0.90755945	0.8561943	0.9605286	0.90487945	0.8333219	0.98123807	0.8055817	0.82569206	0.87827945	0.94545925	0.85737896	0.93519473	0.924259	0.8222634	0.8049299	0.8142891	0.8793572	0.82311916	0.9378912	0.9029803	0.94117296	0.889923	0.7953079	0.8483315	0.82661366	0.8539931	0.9241401	0.9525843	0.80466074	0.9569733	0.9169797	0.8233089	0.7810438	0.7664156	0.9181566	0.8556991	0.94589716	0.7969572	0.7503536	0.92864937	0.76614314	0.83032596	0.8387588	0.91405296	0.82058394	0.7680602	0.76383376	0.89843106	0.8718825	0.84659564	0.94841045	0.9167648	0.8558999	0.87561053	0.99318177	0.719508	0.8873485	0.9645361	0.7474282	0.9814939	0.8105428	0.9459819	0.8526768	0.7778279	0.9192882	0.7789271	0.9071697	0.9188018	0.9174646	0.8531475	0.8932105	0.8332277	0.0	0.79532564	0.75726205	0.838254	0.7426083	0.8366599	0.9023365	0.9625596	0.819107	0.92763346	0.82888615	0.8764167	0.8677709	0.83642095	0.74459416	0.86522126	0.95925057	0.8375505	0.7200346	0.8459691
uitgave/noun	0.93931526	0.8537059	0.9701953	0.9281442	0.82009864	0.7240641	0.72640324	0.7068817	0.7292878	0.9251871	0.6810168	0.78481203	0.6307039	0.9172195	0.8328937	0.8275679	0.6853075	0.5582583	0.75392014	0.91931146	0.87533164	0.8244816	0.6800406	0.83426154	0.8601615	0.9382572	0.6413523	0.9638515	0.6508048	0.8000615	0.8954172	0.9616187	0.72614115	0.94798255	0.89214385	0.63222873	0.647679	0.9643132	0.7635811	0.72276396	0.87827337	0.5706514	0.64415634	0.8193221	0.77076155	0.4976911	0.9211281	0.89928997	0.72734946	0.96926904	0.63463247	0.97295064	0.9703913	0.84587705	0.95469797	0.8734857	0.51170754	0.8546541	0.9365661	0.6990686	0.8980993	0.95678425	0.5961112	0.9644728	0.61319	0.76804006	0.8950624	0.8487189	0.5987971	0.80098855	0.9023839	0.6776221	0.64752555	0.9649254	0.72727334	0.56552553	0.9241862	0.88911307	0.8051988	0.85230565	0.86012053	0.50451434	0.70794547	0.7887159	0.79007137	0.87535435	0.59229666	0.8066571	0.76507485	0.9548757	0.88043386	0.7252652	0.6621057	0.8944277	0.72930855	0.73556256	0.84180033	0.92143494	0.8167605	0.7686649	0.88536084	0.9804547	0.5355791	0.66158795	0.61410916	0.8973526	0.75813305	0.62108636	0.9559426	0.87811553	0.826157	0.93987054	0.9377678	0.7484408	0.8589511	0.94841266	0.983962	0.9927511	0.63597953	0.8705503	0.6494816	0.7531686	0.6980467	0.69859487	0.7444242	0.864825	0.8272734	0.8315277	0.93962866	0.7637687	0.79532564	0.0	0.664543	0.83271843	0.8136481	0.641014	0.63621294	0.9274067	0.8003159	0.88428414	0.6412402	0.6164999	0.76449144	0.82675683	0.91607404	0.73541194	0.89569366	0.8941897	0.93796396	0.9497093
vaak/adj	0.88643265	0.94119036	0.88153744	0.958422	0.83063304	0.83811283	0.8528842	0.7385925	0.8156164	0.71753454	0.7266594	0.7763821	0.6017174	0.8227433	0.8000713	0.74912363	0.8130444	0.76595455	0.88655525	0.749107	0.8177203	0.7586684	0.84512025	0.881205	0.8423627	0.8734426	0.6361088	0.4813462	0.9095968	0.5100697	0.8786676	0.5384716	0.9431569	0.58683705	0.79485446	0.79730135	0.62788075	0.52701604	0.6329956	0.9129856	0.63460267	0.63041973	0.743688	0.8682652	0.8295188	0.6218887	0.82339925	0.93780375	0.8944629	0.83086234	0.6714072	0.79721045	0.54177225	0.939589	0.5953617	0.53679085	0.72548795	0.8201144	0.7768937	0.81054014	0.79309154	0.7775163	0.7336202	0.90847754	0.6733725	0.5663031	0.7649061	0.8497334	0.61488175	0.8358561	0.88251257	0.8202638	0.6941713	0.60795	0.8702331	0.6679894	0.95620143	0.9229337	0.765273	0.8273759	0.78002614	0.5433172	0.3424247	0.73634624	0.8169944	0.8042073	0.56857145	0.70689964	0.8018924	0.50275373	0.587986	0.49694234	0.8306655	0.8485992	0.861065	0.5854735	0.77588063	0.8172817	0.7792073	0.8653784	0.7554383	0.87877846	0.6696013	0.6240686	0.703188	0.8561183	0.8376162	0.6371951	0.8404192	0.6485971	0.68158555	0.7824718	0.7972668	0.67769116	0.62691164	0.8803381	0.9809775	0.98865914	0.80882645	0.87577873	0.7140324	0.51348925	0.623462	0.72214437	0.82961863	0.89474297	0.85298765	0.6414099	0.82684505	0.6943263	0.75726205	0.664543	0.0	0.41247183	0.7396287	0.7433542	0.7714329	0.88317245	0.6683651	0.9078211	0.6330226	0.7701515	0.72215676	0.78443366	0.5680493	0.6881392	0.8096737	0.40063113	0.6393967	0.6712647
veel/adj	0.9275971	0.962135	0.9399424	0.97299564	0.85490894	0.85941076	0.8734612	0.7103289	0.93667793	0.7123056	0.7632771	0.8111371	0.65732545	0.91325194	0.7197193	0.7780229	0.90775746	0.7377726	0.77288735	0.83250195	0.89255834	0.71848166	0.940438	0.9524347	0.8195581	0.8480308	0.6903639	0.53576595	0.9206688	0.5715465	0.8867637	0.44041932	0.876744	0.56294024	0.8947186	0.8350223	0.6105002	0.4184366	0.66643846	0.89174545	0.65033317	0.78704756	0.81645817	0.75260615	0.80280167	0.71965635	0.8337872	0.95862156	0.8831085	0.7781924	0.6658138	0.77714443	0.39003962	0.8932214	0.600146	0.55842847	0.7724894	0.8576949	0.7330879	0.80235523	0.86175704	0.5952614	0.7868378	0.8812274	0.79098785	0.47501063	0.80410475	0.8822031	0.7664395	0.8445504	0.9438474	0.75670844	0.666399	0.5305443	0.81218886	0.733119	0.94529366	0.87544537	0.82543135	0.8624325	0.874766	0.7155976	0.4776768	0.81309825	0.87846375	0.72234887	0.6163653	0.7423923	0.8881334	0.53891814	0.431688	0.61208755	0.78386533	0.94645107	0.88256943	0.64404964	0.7899952	0.8797764	0.87193763	0.9268319	0.8159583	0.8798802	0.789196	0.7015549	0.7673148	0.8870237	0.8929788	0.6074306	0.901701	0.6280992	0.63386476	0.7126882	0.7791785	0.6696671	0.60803163	0.9179797	0.94497514	0.95185864	0.86766523	0.8014201	0.8281725	0.65349275	0.68524915	0.760018	0.6836894	0.9513801	0.88881826	0.8004214	0.9060429	0.7839407	0.838254	0.83271843	0.41247183	0.0	0.7545179	0.8165002	0.8031384	0.9403446	0.6545657	0.9243465	0.5641357	0.7520295	0.88280356	0.8853317	0.51265204	0.81456363	0.8894593	0.56154716	0.6441866	0.53024447
versie/noun	0.8001002	0.85406697	0.95304245	0.9337901	0.961296	0.82297367	0.975244	0.8147334	0.8772123	0.8969992	0.73457766	0.86605597	0.6271422	1.0	0.98072124	0.97565246	0.84457636	0.85951144	0.9836948	0.82211024	0.92706007	0.8239401	0.9225441	0.94910234	0.8457291	0.7490538	0.78595376	0.90408725	0.9429308	0.8688511	0.8859164	0.9139216	0.9657981	0.92900753	0.939738	0.9057065	0.65986454	0.97310954	0.8843976	0.9544067	0.7845168	0.58167315	0.87842107	0.8593015	0.85786194	0.6710516	0.74153316	0.8470861	0.883054	0.9258957	0.5947586	0.75545186	0.9091445	0.77524287	0.8863755	0.8863329	0.8241659	0.9578456	0.86595345	0.9580055	0.97871476	0.99183464	0.7703741	0.99430877	0.7198496	0.78418565	0.89251864	0.97238344	0.7242048	0.89960295	0.9063455	0.9603781	0.7389351	0.8290108	0.9738053	0.6507642	1.0	0.9964936	0.8890762	0.97379744	0.9508338	0.70936763	0.6876803	0.7462172	0.8462168	0.8748653	0.48079318	0.90229625	0.6933576	0.96036017	0.9447698	0.85334104	0.9953073	0.89917207	0.98563784	0.90389836	0.6885743	0.87324756	0.61160195	0.8509613	0.97626156	0.90218157	0.7602516	0.69525814	0.55407333	0.6700653	0.9057816	0.7659824	0.94526714	0.91930616	0.89461875	0.79811525	0.9276508	0.754053	0.9949899	0.9428406	0.9264779	0.82639503	0.910766	0.7846176	0.91138965	0.8849391	0.7785933	0.7777071	0.97351664	0.92678475	0.9495006	0.88920236	0.9272846	0.7684944	0.7426083	0.8136481	0.7396287	0.7545179	0.0	0.7724079	0.93502843	0.9840616	0.7273735	0.95211947	0.8258189	0.9035522	0.9452383	0.84203434	0.97592854	0.8758124	0.9733753	0.88253236	0.91047096	0.92695445
vervanging/noun	0.9116	0.9791477	0.9304388	0.82789934	0.7290956	0.77424276	0.9538286	0.79137814	0.8759358	0.96290773	0.6851256	0.7885649	0.6564903	0.97514796	0.75715435	0.8448337	0.88701516	0.78113836	0.9163784	0.9342736	0.94313043	0.75554115	0.8338439	0.93942744	0.9264284	0.9754315	0.693385	0.93540055	0.959877	0.8076849	0.94030166	0.971794	0.9504827	0.9033711	0.90702856	0.71276736	0.6548916	0.9896141	0.8129428	0.8321419	0.92198336	0.70194745	0.888059	0.8980042	0.78686243	0.5826965	0.80774343	0.9112053	0.90100884	0.855543	0.62842166	0.86004174	0.94283533	0.94799054	0.9776069	0.90518516	0.758909	0.91448003	0.99125856	0.6796011	0.94832706	0.97735393	0.8267261	0.97215605	0.69883025	0.8791009	0.8585358	0.9796053	0.7077546	0.648762	0.8570951	0.9046745	0.66569316	0.8889639	0.9134922	0.6919295	0.9945607	0.91520333	0.814599	0.88575774	0.92368156	0.63893974	0.7713396	0.84032357	0.98504823	0.7814245	0.789437	0.9282299	0.8553568	0.9709036	0.8839226	0.7635414	0.81409556	0.9632671	0.9071352	0.8931573	0.9405668	0.92647696	0.8340183	0.8044014	0.9873862	0.9851351	0.5766046	0.7074453	0.6344204	0.8528688	0.96040785	0.6830162	0.9158568	0.9163324	0.8048626	0.95886487	0.9847171	0.8566851	0.96584374	0.89778733	0.8929093	0.9953996	0.77547383	0.9206631	0.75127184	0.8284767	0.74994624	0.7649052	0.8921191	0.92912424	0.965196	0.9202014	0.9282792	0.76171124	0.8366599	0.641014	0.7433542	0.8165002	0.7724079	0.0	0.6680412	0.918213	0.6782789	0.95206493	0.79087687	0.7975247	0.8432666	0.834713	0.86649495	0.7921543	0.9677702	0.94426185	0.90519845	0.9532355
vervoer/noun	0.9354347	0.7458043	0.9490252	0.8369948	0.81581783	0.8152196	0.9024507	0.72614795	0.5332314	0.94878453	0.70231396	0.69621384	0.705258	0.8959521	0.66227007	0.63971806	0.8139306	0.66849566	0.87823445	0.721696	0.9518256	0.6584549	0.7468685	0.51793134	0.91974545	0.92382705	0.6038281	0.96141267	0.9195588	0.81144714	0.73329294	0.9609979	0.9143647	0.90443873	0.97963214	0.39357847	0.5479999	0.9517254	0.707044	0.78138435	0.77118665	0.74292153	0.59110165	0.7842397	0.7594245	0.6580093	0.79502887	0.8328057	0.8751646	0.7899177	0.59149456	0.85096276	0.9447612	0.8918632	0.9561508	0.9006958	0.625522	0.70860696	0.8032497	0.8030801	0.8080696	0.93068194	0.70660245	0.79707617	0.6517615	0.80795366	0.80949426	0.830446	0.59939665	0.52404356	0.879994	0.8554771	0.53223896	0.84575385	0.8550565	0.6396589	0.6652628	0.71317506	0.64208853	0.74624205	0.8134013	0.6049715	0.75883067	0.81966764	0.7945025	0.5417077	0.7861954	0.86310726	0.8839803	0.9447813	0.91509	0.66905373	0.6426831	0.9394025	0.6164589	0.83785737	0.82939744	0.8992618	0.92673004	0.64253163	0.8695537	0.9706778	0.5580791	0.67924225	0.56575996	0.89241475	0.6996497	0.61521125	0.9580215	0.7144325	0.9023241	0.8425413	0.68670624	0.7802052	0.902159	0.7752537	0.98564965	0.9857859	0.51979184	0.916641	0.5931741	0.7380259	0.75231856	0.7538636	0.930214	0.5950732	0.7275467	0.92952746	0.8167439	0.81230974	0.9023365	0.63621294	0.7714329	0.8031384	0.93502843	0.6680412	0.0	0.92776304	0.5873455	0.68571997	0.71498984	0.69182754	0.8407025	0.7206297	0.7671329	0.76287496	0.87688357	0.8677732	0.88973093	0.9062387
vlag/noun	0.98725677	0.98339707	0.98446035	0.9989845	0.93492985	0.9895854	0.99974525	0.9793453	0.94551957	0.90190095	0.97986704	0.8137944	0.9674048	0.8659158	0.9500707	0.9810544	0.9123017	0.9253082	0.9809135	0.97050905	0.94974214	0.93306214	0.9650211	0.90945673	0.82332563	0.9696194	0.9056778	0.97113943	0.97802776	0.7810071	0.9725329	0.8520477	0.99142796	0.8869693	0.9747671	0.9615108	0.7517006	0.9795008	0.79199755	0.9984484	0.9735682	0.9384717	0.9730725	0.97587097	0.9099183	0.97990197	0.99405795	0.92021525	0.9307508	0.96387243	0.96556824	0.8450697	0.8974104	0.9264238	0.9533836	0.7796626	0.85060906	0.85599685	0.97724944	0.96079814	0.962625	0.98741096	0.9304134	0.99896836	0.9383172	0.9270089	0.8769251	0.8552343	0.65896857	0.9435203	0.8637816	0.973662	0.9600679	0.9287609	0.9699583	0.8590162	0.99149734	0.9805228	0.9046648	0.97427076	0.99186957	0.93490684	0.91070247	0.8926427	0.99814147	0.97199017	0.9631718	0.782919	0.8954473	0.97866946	0.9392068	0.9302647	0.9755166	0.96513826	0.9595089	0.9858047	0.9343068	0.38634068	0.92137724	0.95682645	0.93639135	0.99561137	0.94917	0.8870451	0.9465152	0.92342424	0.8514575	0.87376744	0.982346	0.9841445	0.83083075	0.9894971	0.9800932	0.726135	0.56877893	0.96338785	0.953875	0.9751044	0.98019135	0.961901	0.9862336	0.9453162	0.9555597	0.94620216	0.9829487	0.9726811	0.9694247	0.8436663	0.99377006	0.91736615	0.9625596	0.9274067	0.88317245	0.9403446	0.9840616	0.918213	0.92776304	0.0	0.9618372	0.95804906	0.92733103	0.9864073	0.97130114	0.93200743	0.94552165	0.6984432	0.9327562	0.8104085	0.990816	0.9930969
vlees/noun	0.9430284	0.8740661	0.9188769	0.92238235	0.76616836	0.70767987	0.8899196	0.7984584	0.8915325	0.8991415	0.71597373	0.7489693	0.46066576	0.8971207	0.76347876	0.82944864	0.79569834	0.71634007	0.8737428	0.8461957	0.88654697	0.31232935	0.8921007	0.92819595	0.87559146	0.8263291	0.6271492	0.8622007	0.9270918	0.81403714	0.8611014	0.8686085	0.9272063	0.76167834	0.9329458	0.595319	0.4714502	0.8347883	0.4470269	0.9224107	0.8425064	0.6691606	0.82139343	0.70163345	0.86273026	0.5940001	0.40709132	0.7451738	0.91200435	0.7146746	0.44367272	0.3780855	0.84214115	0.9425134	0.88796264	0.8020276	0.71736646	0.8385595	0.76860416	0.8796622	0.8677032	0.8623079	0.7075682	0.8191736	0.7603763	0.7719966	0.8039548	0.90322196	0.6081676	0.46310222	0.6501597	0.88042563	0.47194922	0.43771738	0.9209335	0.51165104	0.9916666	0.92453337	0.49670303	0.9514318	0.9282285	0.5470989	0.61297756	0.6761571	0.91334873	0.54272634	0.73492146	0.91758233	0.90926254	0.8108666	0.8532499	0.7199182	0.89100933	0.9822109	0.8425926	0.87016726	0.6298796	0.8133778	0.8915384	0.8631046	0.8595954	0.9913953	0.6502658	0.46798664	0.4832195	0.9139261	0.90444946	0.7703937	0.8367221	0.6145905	0.8622681	0.5569681	0.65981925	0.63890517	0.8239939	0.6762686	0.99654615	0.9821132	0.66382396	0.61413246	0.90211976	0.76233894	0.7925755	0.79761565	0.95013124	0.9551428	0.95484734	0.9747046	0.9051457	0.8101851	0.819107	0.8003159	0.6683651	0.6545657	0.7273735	0.6782789	0.5873455	0.9618372	0.0	0.8862686	0.7024914	0.8542313	0.94731337	0.63246953	0.82243586	0.6882682	0.89278543	0.7203449	0.8240626	0.7704165
