	1-1_gelijkspel/noun	Amerikaan/noun	Republikeins/adj	aanpak/noun	af/adv	alleen/adj	alleen/adv	allemaal/adv	alvast/adv	amateur_club/noun	ander/adj	arm/adj	baan/noun	bedwing/verb	begrijp/verb	bestuur_crisis/noun	bevrijd/verb	boel/noun	boer/noun	bouw/noun	bouw_op/verb	bovendien/adv	broer/noun	bruid/noun	buur/noun	carrière/noun	chauffeur/noun	club/noun	creativiteit/noun	daar/noun	dan/adv	designer/noun	dosis/noun	droog_leg/verb	drugsverslaafd/adj	duizenden/noun	dus/adv	en/adv	er/noun	even/adj	extra/adj	familie/noun	familie_lid/noun	fiets/noun	financier/verb	gang/noun	gedicht_DIM/noun	geld/noun	gelukkig/adj	gemeente_bestuur/noun	gestrand/adj	getroffen/adj	gezond/adj	gezondheidszorg/noun	ginds/adj	god/noun	goed/adj	graag/adj	handjevol/noun	heb/verb	het/noun	hier/adv	huis_bezitter/noun	humanitair/adj	iemand/noun	imago/noun	index/noun	job/noun	jongen/noun	jood/noun	juist/adj	kan/verb	kind/noun	klant/noun	kloof/noun	kom_voor/verb	lamentabele/adj	leer_aan/verb	lezer/noun	maaltijd/noun	maar/adv	maatregel/noun	mag/verb	man/noun	manier/noun	meen/verb	meer/adv	meisje/noun	meneer/noun	mens/noun	mentaliteit/noun	misschien/adv	moet/verb	natuurlijk/adj	niet/adv	niets/noun	niks/noun	nodig/adj	om/adj	ondersteun/verb	onmiddellijk/adj	ons/noun	oog_arts/noun	ook/adv	op/adj	opbouw/noun	organiseer/verb	ouder/noun	overkill/noun	overwinning/noun	partner/noun	passend/adj	persoon/noun	president/noun	probeer/verb	probleem/noun	proces/noun	professional/noun	red/verb	slachtoffer/noun	snel/adj	sociaal/adj	soms/adv	specialist/noun	spoor_op/verb	stap/noun	steun/verb	straf/noun	strijd/noun	structureer/verb	systeem/noun	taal/noun	taal_grens/noun	tekort/noun	therapeut/noun	tijdelijk/adj	toch/adv	toe/adv	tracht/verb	treed_in/verb	trouwens/adv	tussenstap/noun	uitstekend/adj	vader/noun	vaderland/noun	vakantieganger/noun	valk/noun	vang_op/verb	veel/adj	veiligheid/noun	ver/adj	verblijfsvergunning/noun	verstoot/verb	vertaal/verb	verzet/noun	vlot/adj	vooruit/adj	vooruit/adv	vrouw/noun	vul_in/verb	want/noun	weduwe/noun	weer/adv	weer/verb	weg/adj	weg/noun	wel/adv	wereld/noun	werk/noun	werknemer/noun	wijze/noun	wil/noun	wil/verb	word/verb	zaak/noun	zadel/noun	zal/verb	zeep/noun	zeker/adj	zelf/adv	zelfs/adv	zet_op/verb	zo/adv	zoek/verb	zogezegd/adj
graag/adj	0.9208558	0.87402064	0.96776104	0.90450466	0.7938146	0.6505446	0.66151386	0.5405468	0.76418304	0.84524643	0.7609194	0.8126217	0.9041759	0.92623615	0.58449686	0.9963796	0.7946938	0.75859773	0.9045393	0.9513013	0.8142016	0.72801363	0.9196112	0.92697066	0.89722496	0.89360255	0.92118174	0.8156773	0.86379796	0.6420238	0.5806459	0.8646663	0.90983915	0.809404	0.849413	0.7233118	0.66935277	0.7535474	0.65558684	0.66518533	0.8117579	0.87228405	0.8135972	0.8288996	0.85096747	0.8980453	0.70522374	0.76788205	0.59952486	0.81127733	0.87614185	0.8881397	0.7355356	0.9240323	0.8091374	0.78508186	0.67169094	0.0	0.6906517	0.64773273	0.66743183	0.5642891	0.9353844	0.9366083	0.5938955	0.8397593	0.9698063	0.76329035	0.7747152	0.9224375	0.8222052	0.64947796	0.74858296	0.72237575	0.9474505	0.70667875	0.85434675	0.688108	0.60246575	0.907035	0.64563775	0.9061307	0.638324	0.9032763	0.7947954	0.78702676	0.7430983	0.77473104	0.71608293	0.7479099	0.8410214	0.55415297	0.62257445	0.59988594	0.6257499	0.65455043	0.67631334	0.768636	0.78987813	0.8046998	0.82162666	0.7685401	0.94696486	0.5073474	0.8576016	0.88499093	0.82111204	0.7570619	0.78917205	0.95468265	0.84633553	0.8687218	0.8530221	0.8712473	0.67910624	0.8221599	0.8403781	0.7848701	0.77924126	0.9023549	0.66967916	0.87917006	0.7015226	0.9474275	0.88050765	0.8905511	0.84519935	0.91726327	0.9437113	0.8387117	0.864848	0.8045005	0.8588351	0.950272	0.85607827	0.8612577	0.5531404	0.7681221	0.81455755	0.92593616	0.6450913	0.83859956	0.8221856	0.86734253	0.9187245	0.8994277	0.93490934	0.75259984	0.61256367	0.9204101	0.814486	0.868486	0.8054644	0.858489	0.9360919	0.7356143	0.85744977	0.74903965	0.8694653	0.670379	0.71797603	0.93426836	0.76540625	0.8160546	0.90582025	0.8875241	0.5276842	0.89074713	0.87657756	0.8420321	0.881919	0.86256576	0.5552358	0.86425674	0.9070089	0.8944738	0.6827967	0.9215089	0.61058563	0.5421362	0.7482534	0.80460125	0.6340893	0.67407477	0.7822926
handjevol/noun	0.93424773	0.8389404	0.8279697	0.9603998	0.9469892	0.7000545	0.6348078	0.8430227	0.94536066	0.8995068	0.71323836	0.64980984	0.88883466	0.9226237	0.7507256	0.942692	0.68210804	0.7958104	0.849048	0.9818692	0.91349936	0.83707464	0.8631518	0.8498407	0.7887006	0.93592364	0.92538846	0.950386	0.83721954	0.8875985	0.856868	0.9730201	0.9587556	0.8521042	0.86382484	0.5711514	0.8676095	0.884555	0.84501433	0.83637935	0.8988783	0.8755667	0.77763844	0.8923504	0.8861285	0.910774	0.82685155	0.825418	0.81006926	0.93186426	0.7610584	0.6292926	0.8117825	0.8295687	0.8788325	0.8103945	0.817555	0.6906517	0.0	0.80660903	0.8306779	0.69519615	0.96673733	0.89421374	0.8459417	0.86505145	0.8815694	0.89131486	0.91536754	0.77631307	0.90310603	0.79312176	0.8662387	0.832188	0.91997474	0.76621217	0.91007584	0.8182187	0.8824012	0.88919497	0.8126338	0.927331	0.7824787	0.890679	0.9007958	0.80133796	0.88230807	0.90593904	0.86495	0.8666401	0.9133339	0.9017806	0.79377764	0.8833826	0.84789413	0.9599109	0.8768687	0.879891	0.8911131	0.79901576	0.88811314	0.8331516	0.8996016	0.8119985	0.82076883	0.8751042	0.88558185	0.8615654	0.89929694	0.8652747	0.8670318	0.9496069	0.8877224	0.7336329	0.72041523	0.8961	0.9101697	0.7026929	0.76614267	0.78367263	0.9008923	0.948653	0.7949575	0.8406658	0.7398751	0.9451824	0.68040776	0.9561865	0.81923014	0.8722862	0.90963364	0.9017873	0.8680793	0.80541766	0.84495497	0.856772	0.8237586	0.9454712	0.7996479	0.9527268	0.8871308	0.82075816	0.9352394	0.8982873	0.8043971	0.8479925	0.91508615	0.78949934	0.753979	0.88004005	0.8998431	0.8906775	0.84683776	0.86225045	0.74703896	0.8923328	0.9525778	0.86032283	0.87155175	0.8419002	0.923934	0.83803916	0.85054713	0.77322894	0.88762236	0.8858831	0.87617934	0.7834101	0.8272736	0.94397956	0.92974967	0.8708681	0.76348525	0.8981086	0.92077	0.865859	0.882087	0.841716	0.9020222	0.74070144	0.76106876	0.90077233	0.90072906	0.7863351	0.8214714
heb/verb	0.8674865	0.811376	0.8883852	0.7656987	0.8917342	0.69442415	0.7661402	0.5028144	0.74730337	0.81282264	0.66633904	0.7787772	0.8539501	0.83798265	0.47823495	0.8709317	0.781245	0.6810568	0.8677376	0.88988197	0.71257395	0.7086996	0.7786308	0.773525	0.7488781	0.83988446	0.8168041	0.79810345	0.7474189	0.40699202	0.6055192	0.8132988	0.7736549	0.8607335	0.8128611	0.7720294	0.4964518	0.9130684	0.46854478	0.7473669	0.65599006	0.78573835	0.7791517	0.8870548	0.82266265	0.9014883	0.6623646	0.6133236	0.55237734	0.8277037	0.81334996	0.84790605	0.70699733	0.8434325	0.6274197	0.7730123	0.5996753	0.64773273	0.80660903	0.0	0.57397544	0.4546901	0.8384257	0.76566017	0.58319867	0.71620023	0.97415024	0.7931885	0.7173214	0.8099547	0.73753875	0.49360853	0.73741096	0.70292914	0.8969499	0.7222569	0.84592336	0.7619813	0.7154299	0.91747296	0.6634527	0.7763022	0.52058744	0.7735765	0.78984743	0.70011395	0.680257	0.7660682	0.6985313	0.56882167	0.69326377	0.6047838	0.55137014	0.5102037	0.55557394	0.5803472	0.52371716	0.69519264	0.8061758	0.8122439	0.759604	0.7027488	0.8190497	0.55631727	0.8583854	0.8611073	0.8246881	0.7085049	0.6822517	0.7940358	0.77075374	0.8359021	0.8180764	0.8570396	0.5918244	0.70639765	0.90065855	0.83656985	0.6724134	0.7561083	0.7370816	0.79630053	0.66817385	0.8893727	0.8056786	0.8699256	0.80247766	0.8600754	0.9208523	0.7560401	0.77742994	0.81679845	0.8285254	0.87426	0.8017361	0.75515014	0.56619155	0.8970701	0.6715995	0.8558655	0.56579256	0.7289574	0.6628346	0.7742337	0.7605061	0.8703017	0.87318605	0.7820771	0.53560054	0.84528625	0.8508307	0.8228719	0.7351259	0.8729082	0.86789715	0.8017342	0.84333915	0.83189994	0.73760355	0.7549944	0.7898638	0.79861766	0.77217174	0.8086544	0.9524151	0.88375205	0.5891998	0.78281903	0.8700218	0.83597344	0.86246026	0.7183332	0.47513962	0.81931865	0.8242891	0.8999648	0.5095684	0.8281703	0.6018357	0.5781125	0.7830884	0.821859	0.6441003	0.67034495	0.6463047
het/noun	0.89949894	0.9461095	0.9605303	0.79691094	0.81968796	0.61203057	0.6744014	0.54494727	0.8726744	0.87758225	0.87244	0.9219193	0.8471204	0.89092034	0.57895017	0.95413774	0.96335346	0.808306	0.9667573	0.9776735	0.88943905	0.8326355	0.9605388	0.9061309	0.90018153	0.97129035	0.9563479	0.92854905	0.84246683	0.47671485	0.5522907	0.90279335	0.77181995	0.87695384	0.8576899	0.9323321	0.57664603	0.7813429	0.3668846	0.5358069	0.8432963	0.89905936	0.93074614	0.9073322	0.94491994	0.86755455	0.7126375	0.7400284	0.61748695	0.89414066	0.98211485	0.9636655	0.8208369	0.9191215	0.73357403	0.85116434	0.5955137	0.66743183	0.8306779	0.57397544	0.0	0.5382338	0.95026183	0.8672352	0.5845828	0.85814166	0.90274525	0.84914637	0.8688866	0.9319489	0.7602632	0.56824666	0.9163089	0.8499569	0.9598235	0.5825864	0.9274137	0.7913326	0.7496939	0.8878472	0.5892005	0.80967164	0.5432099	0.94458985	0.8097075	0.78280216	0.57481825	0.9387545	0.7549454	0.6918752	0.7396213	0.508154	0.58819544	0.642114	0.44991612	0.6892712	0.62278587	0.72072935	0.66049343	0.8875995	0.8655021	0.8367281	0.9308183	0.42205697	0.85195285	0.9448229	0.93732977	0.9110771	0.661935	0.8685297	0.8862755	0.83550507	0.83032227	0.9888662	0.80020523	0.7381505	0.89174396	0.82739705	0.87254	0.97328526	0.7469984	0.9443366	0.6085622	0.91857576	0.9053846	0.89856076	0.9200926	0.86331904	0.97129697	0.84558266	0.8858087	0.8491632	0.8961348	0.9487702	0.88174963	0.9090853	0.5013381	0.78623235	0.8885054	0.84569734	0.6534805	0.8255206	0.7509171	0.9749398	0.9553387	0.94781053	0.8731632	0.8950684	0.5188328	0.93231386	0.898651	0.9131819	0.7738563	0.8764557	0.9900864	0.8119925	0.8327384	0.815261	0.94514394	0.8388431	0.71101886	0.9848078	0.76954067	0.9152781	0.9721958	0.880465	0.3744809	0.8913862	0.8367406	0.95068264	0.7682102	0.75690806	0.7261015	0.902622	0.7637335	0.8744185	0.5391169	0.7638302	0.6449501	0.69472015	0.64095104	0.9316394	0.5828537	0.7802949	0.8468262
hier/adv	0.8101849	0.855395	0.9755282	0.8146007	0.8346819	0.67227507	0.726074	0.45331097	0.74504495	0.90263087	0.6538752	0.7686157	0.8198712	0.7989866	0.43608546	0.9664165	0.8590071	0.5781731	0.87395656	0.9644651	0.7100204	0.67513597	0.9217416	0.815332	0.7305223	0.8904733	0.8687773	0.79606295	0.7786547	0.47931868	0.48093224	0.7931414	0.8204356	0.84317964	0.839721	0.7414292	0.5153005	0.8495574	0.46195418	0.5378133	0.8613196	0.8180939	0.7970164	0.8266755	0.86152416	0.7756779	0.68804544	0.67269945	0.5529183	0.91589844	0.8621262	0.8590096	0.6498903	0.92144346	0.6437887	0.7482377	0.5425087	0.5642891	0.69519615	0.4546901	0.5382338	0.0	0.8753792	0.83148044	0.54122865	0.7805729	0.96098197	0.6983196	0.66129804	0.85204935	0.6889932	0.5133312	0.7307025	0.7241143	0.88320935	0.59221697	0.790105	0.7207383	0.64664453	0.8464489	0.50355035	0.9248044	0.52220374	0.89237684	0.7251891	0.8194893	0.74499226	0.7746906	0.68797654	0.53020793	0.6133982	0.48946327	0.5462438	0.46665835	0.57572323	0.63459843	0.59933174	0.63059235	0.73188615	0.8690666	0.810661	0.6678941	0.9237916	0.5334159	0.85299444	0.96303594	0.8378148	0.74815196	0.78937435	0.9149058	0.8173723	0.89914715	0.8665864	0.938082	0.68590605	0.6720618	0.87010074	0.75267553	0.6600649	0.81689364	0.6909744	0.86687565	0.58048004	0.8860916	0.8335678	0.91547334	0.88911843	0.89476174	0.96215	0.7338252	0.8143052	0.71643835	0.7730322	0.88968444	0.81857234	0.76291776	0.47302246	0.8385815	0.75869894	0.8726149	0.528836	0.83652264	0.6527368	0.875353	0.8619636	0.84355175	0.8479083	0.7610915	0.5294788	0.9222961	0.8332765	0.85209316	0.69785416	0.78676486	0.9272781	0.63134056	0.79562926	0.7618233	0.8366941	0.78154075	0.7221032	0.90265965	0.6996262	0.808809	0.9450306	0.8480847	0.53156734	0.8195143	0.7835417	0.88271904	0.8672296	0.70167255	0.5739535	0.8110633	0.77269185	0.94593954	0.55387354	0.7508249	0.61591864	0.53576624	0.709648	0.8296633	0.5284914	0.7462923	0.6573686
huis_bezitter/noun	0.99053323	0.8548457	0.9050122	0.90163285	0.95309514	0.6705313	0.8044004	0.93390375	0.8980262	0.8523983	0.8628433	0.90081537	0.7258357	0.9360014	0.94391286	0.9210669	0.9772242	0.89941895	0.8559409	0.79962116	0.91874355	0.7691427	0.9987409	0.95170796	0.92956144	0.9689864	0.9421075	0.93966496	0.9294183	0.88370365	0.8762872	0.93815	0.95698357	0.9477789	0.8910106	0.5948305	0.82693505	0.9642469	0.8791256	0.93520063	0.599874	0.92618495	0.8893395	0.98196745	0.6362386	0.9788174	0.8523209	0.6044618	0.90872353	0.81080985	0.8556712	0.8659488	0.9507823	0.78863746	0.9342769	0.9525626	0.891788	0.9353844	0.96673733	0.8384257	0.95026183	0.8753792	0.0	0.8800742	0.91941315	0.9906016	0.99046975	0.85006964	0.96232027	0.86689276	0.9338911	0.72890943	0.86579335	0.7920336	0.97343284	0.90414405	0.98594886	0.92973566	0.87071675	0.93893886	0.84452605	0.7457446	0.7862859	0.9759501	0.839203	0.8226038	0.7678449	0.9525616	0.97695524	0.7542518	0.9776882	0.8711313	0.76068234	0.88793415	0.85412866	0.951751	0.948448	0.80460507	0.9667486	0.8260835	0.9010652	0.96706784	0.9420139	0.8874705	0.94750494	0.9390179	0.83617616	0.92704767	0.9651842	0.9901396	0.94439155	0.9213797	0.9144303	0.977002	0.92297256	0.6030263	0.9535055	0.8941772	0.8855506	0.8521757	0.9188331	0.80220944	0.8894868	0.9208413	0.9272596	0.9124808	0.8991636	0.9220079	0.8951702	0.85604775	0.7620241	0.9748768	0.97502875	0.72361755	0.8653209	0.8147937	0.89507896	0.95302033	0.93256706	0.9105717	0.9002427	0.82955015	0.93398535	0.9963417	0.9672196	0.8185141	0.94413525	0.77716917	0.9073293	0.83960104	0.9097773	0.88396496	0.95833546	0.9637912	0.93092114	0.9511976	0.9289324	0.89618933	0.9378479	0.91866815	0.9394637	0.95007604	0.92337537	0.9464467	0.95077664	0.9268863	0.9051935	0.97530407	0.92869776	0.79605293	0.91161734	0.97779775	0.82089925	0.77861	0.9626348	0.98295975	0.7535647	0.9739426	0.95386004	0.74968046	0.86845267	0.8244649	0.95114785	0.9304701	0.94546914
humanitair/adj	0.9942418	0.831217	0.8485957	0.7118288	0.9502715	0.6737175	0.76034313	0.9615212	0.8292328	0.9405431	0.8352906	0.82788205	0.872143	0.9650329	0.9703336	0.84551275	0.9149928	0.9467519	0.75666666	0.80070984	0.90639615	0.7924482	0.9751914	0.83493817	0.9203434	0.93412757	0.9189521	0.8585663	0.88301677	0.9495441	0.92885864	0.9092665	0.960615	0.8132191	0.8182378	0.8045316	0.8485458	0.97274613	0.94364065	0.9553968	0.7466152	0.72369444	0.77330524	0.96355057	0.7880528	0.8507676	0.9332858	0.8287437	0.93581337	0.6846359	0.83434856	0.7033627	0.90704197	0.7908218	0.9057157	0.9423132	0.8927364	0.9366083	0.89421374	0.76566017	0.8672352	0.83148044	0.8800742	0.0	0.8537164	0.878998	0.93559265	0.8698612	0.95701915	0.8676847	0.895726	0.790586	0.88954735	0.82031167	0.9684867	0.7898014	0.87571514	0.9010418	0.9629666	0.8741526	0.8815623	0.62257016	0.79826367	0.94625574	0.8834242	0.8722757	0.7796247	0.9448536	0.98613805	0.7360539	0.96284497	0.9362578	0.76087046	0.923965	0.8713803	0.97632504	0.9735405	0.7441428	0.9620488	0.7280192	0.7601728	0.8589392	0.8612617	0.8808255	0.96881986	0.8091081	0.87402856	0.82614535	0.9376049	0.97793525	0.7169307	0.82018256	0.8543598	0.88161135	0.8601171	0.6612128	0.8368276	0.855031	0.9281352	0.82532924	0.857491	0.66014314	0.9023878	0.8052137	0.7648076	0.90977836	0.7137202	0.74985516	0.77005696	0.8944454	0.74919343	0.9320285	0.95309776	0.7918508	0.86928177	0.46661007	0.8991481	0.94957894	0.7651403	0.9670793	0.9015617	0.8981368	0.8599216	0.98690814	0.8436993	0.8384495	0.96898794	0.8221015	0.8617069	0.69504964	0.9076714	0.61645544	0.9475642	0.94066346	0.7791154	0.932533	0.94000274	0.8723395	0.85657483	0.8258245	0.97068936	0.9279924	0.92804307	0.8019779	0.95014757	0.9049613	0.9199799	0.86579376	0.81100476	0.7153984	0.93533576	0.93679327	0.78551495	0.7821613	0.78450066	0.917585	0.76431954	0.953656	0.93903774	0.92702246	0.9137028	0.8474082	0.95027107	0.9047815	0.8975804
iemand/noun	0.88891035	0.8537427	0.97411114	0.86894184	0.5397037	0.61637294	0.63081956	0.488257	0.80953133	0.7989867	0.74643254	0.897014	0.8134072	0.76265585	0.6491388	0.9189515	0.8269845	0.628264	0.84750515	0.93009275	0.8224571	0.7339611	0.8600031	0.80048704	0.8103262	0.8884036	0.8455911	0.79622793	0.73081404	0.6292919	0.48253787	0.7804965	0.7564522	0.84044766	0.7178581	0.8353471	0.5317218	0.51213586	0.5192411	0.4870897	0.8172013	0.79582447	0.8180691	0.7864111	0.9194613	0.8832932	0.65869147	0.6985501	0.524423	0.8313279	0.8626754	0.93087834	0.75308025	0.90435964	0.7177738	0.66157144	0.56906676	0.5938955	0.8459417	0.58319867	0.5845828	0.54122865	0.91941315	0.8537164	0.0	0.80356663	0.9605702	0.698715	0.75045025	0.87358737	0.7183852	0.5763532	0.7544358	0.691485	0.89186275	0.60463005	0.8516789	0.7005739	0.52593255	0.8181277	0.54657847	0.79636246	0.53074765	0.78578496	0.75671905	0.6325254	0.640598	0.80498624	0.72886145	0.5019688	0.7421262	0.507905	0.5629452	0.5392202	0.54840475	0.6008421	0.62557006	0.6600181	0.618117	0.85101974	0.7644234	0.69170344	0.9279458	0.42773187	0.84348965	0.9124815	0.8843076	0.7418511	0.68598604	0.9184228	0.75186855	0.77035	0.76249653	0.94328284	0.6072898	0.73456424	0.8798127	0.73639095	0.66917944	0.84559166	0.70113194	0.9119468	0.5852401	0.85738295	0.81222117	0.86950296	0.89998657	0.81388664	0.8387505	0.8480072	0.8459586	0.7974334	0.83692193	0.9407064	0.7645796	0.7703275	0.41255045	0.57025194	0.74270356	0.8854101	0.69333816	0.8246398	0.7527044	0.851342	0.8549783	0.8625478	0.69440377	0.7677337	0.6042387	0.90205103	0.8043494	0.84570026	0.7583016	0.73340917	0.9518605	0.790484	0.81137234	0.7480477	0.7755493	0.75541353	0.6564072	0.91146845	0.64126647	0.83500826	0.89208525	0.76614356	0.356786	0.717811	0.72723126	0.8801868	0.85345006	0.7765552	0.62888324	0.7818667	0.8524114	0.87741345	0.53462565	0.8578938	0.6436517	0.60275805	0.441361	0.73315215	0.46453828	0.74424064	0.76539195
imago/noun	0.9672585	0.8164319	0.8563348	0.8249825	0.94409305	0.8867426	0.8306364	0.7440164	0.7623385	0.8333404	0.86416346	0.7457557	0.8454777	0.799328	0.7482987	0.9686436	0.68902266	0.6798416	0.7999867	0.9624979	0.5865701	0.5477507	0.921621	0.88774747	0.92878914	0.6920623	0.7881507	0.6644175	0.7572619	0.8676392	0.8513515	0.7082448	0.73615587	0.916096	0.9216099	0.858679	0.8810072	0.9728539	0.89968556	0.8490643	0.8958016	0.93951553	0.85935915	0.87330216	0.8695401	0.9946409	0.92276496	0.8093384	0.81563485	0.8432424	0.73124254	0.82879364	0.6966307	0.8385559	0.86697644	0.8694465	0.7865058	0.8397593	0.86505145	0.71620023	0.85814166	0.7805729	0.9906016	0.878998	0.80356663	0.0	0.9520467	0.8188363	0.80850023	0.8546608	0.70914423	0.7608416	0.88759595	0.7458085	0.82886916	0.8875807	0.88416195	0.77905756	0.7668349	0.7640833	0.8051597	0.83441013	0.8912232	0.79631174	0.5834066	0.8976331	0.9069239	0.8268323	0.93038315	0.8043286	0.7826911	0.82703197	0.7363397	0.80333865	0.89317775	0.83393097	0.9105177	0.87221706	0.85583836	0.7158091	0.91867447	0.7469001	0.9275531	0.86341566	0.8821808	0.67671025	0.88196355	0.8760307	0.7443675	0.8585639	0.86127424	0.8025233	0.8034808	0.86054677	0.6893437	0.85867596	0.8463208	0.85308665	0.76374215	0.750895	0.81342137	0.79285944	0.7902424	0.9247657	0.89104533	0.8925829	0.86875194	0.84635377	0.8819478	0.62576723	0.75248927	0.8090924	0.9496501	0.90142834	0.8766886	0.93132234	0.75920093	0.9606515	0.71107066	0.9727497	0.8855361	0.88746893	0.78170365	0.8809457	0.7145788	0.8264234	0.924431	0.8531437	0.7420479	0.85043263	0.90042025	0.8786439	0.964239	0.838184	0.84824127	0.80812883	0.88927937	0.86194164	0.84166557	0.84395134	0.90077776	0.86735606	0.7465063	0.73664826	0.91303223	0.81670636	0.8213029	0.72123194	0.7345543	0.8196465	0.6462908	0.8494835	0.7009028	0.79979247	0.75246114	0.7948439	0.7890741	0.80763644	0.8457888	0.8236466	0.8732139	0.83681375	0.7363014	0.8226328	0.67319024
index/noun	0.9682207	0.8923526	0.8968211	0.9633891	0.95697176	0.8424755	0.9322456	0.95660615	0.94365305	0.97687596	0.9376621	0.95261854	0.96978456	0.6430788	0.91557884	0.7271998	0.964854	0.8803353	0.91651887	0.99927676	0.921141	0.96835697	0.881079	0.9832481	0.96008146	0.96795833	0.94407636	0.9234095	0.98364663	0.9675378	0.91242945	0.99226516	0.9678752	0.9904585	0.9455456	0.9801677	0.9505552	0.9221084	0.89895767	0.8589318	0.9481708	0.928352	0.91683066	0.9456961	0.966959	0.96132517	0.96052045	0.9855529	0.9282751	0.93818885	0.96051216	0.8038331	0.95326114	0.9815707	0.9800734	0.982375	0.9531645	0.9698063	0.8815694	0.97415024	0.90274525	0.96098197	0.99046975	0.93559265	0.9605702	0.9520467	0.0	0.97932327	0.9860604	0.9232039	0.9343427	0.9298431	0.981498	0.97245485	0.9324747	0.85059667	0.98788404	0.9386523	0.94087815	0.9854278	0.8682258	0.95450604	0.9344388	0.9478843	0.8140039	0.9689325	0.9237731	0.9915417	0.9452503	0.8922639	0.96817374	0.9021607	0.91194177	0.97015053	0.94105834	0.97283757	0.96712756	0.9428061	0.9442142	0.9303999	0.9666212	0.960448	0.9640568	0.93106246	0.92260826	0.953743	0.97745824	0.96885157	0.9741213	0.8533724	0.97059405	0.9585788	0.964928	0.9540942	0.94624704	0.89089394	0.9252856	0.86533296	0.97520816	0.9976807	0.91162145	0.98324054	0.89001155	0.8938275	0.941216	0.9324298	0.95362115	0.99820405	0.95827454	0.96068233	0.78506863	0.93663293	0.95483804	0.98078245	0.9670186	0.9599464	0.9252915	0.95702994	0.9168223	0.9506514	0.965713	0.98759717	0.9599607	0.99188465	0.983349	0.90227413	0.97468483	0.97631156	0.9422721	0.9906631	0.9195561	0.9675008	0.95588124	0.9935103	0.94537055	0.9418198	0.934591	0.894035	0.9425599	0.93367636	0.99396634	0.9736133	0.87822115	0.86507535	0.9485535	0.91766465	0.93639684	0.85979366	0.96219885	0.9743384	0.9344104	0.9406042	0.9266709	0.900172	0.9241455	0.9207686	0.9264595	0.9624829	0.99520624	0.99260324	0.85946584	0.952904	0.91669524	0.9336149	0.9789991
job/noun	0.8883709	0.8509871	0.9626552	0.8156565	0.9043944	0.81915843	0.895056	0.8079394	0.76869226	0.9491004	0.68444645	0.87876827	0.27428007	0.8913459	0.8554775	0.9367795	0.8997856	0.8079736	0.80544585	0.62662387	0.8415724	0.6931938	0.9556103	0.8452823	0.821496	0.8478942	0.7147031	0.7833627	0.79617894	0.81928587	0.8223835	0.70497537	0.8635604	0.8384479	0.87443256	0.59317446	0.6942417	0.95691836	0.85631764	0.85460275	0.6649684	0.8908639	0.7768445	0.8968995	0.87116045	0.9666559	0.87446856	0.7516087	0.8644376	0.7594862	0.7697238	0.78665286	0.8397764	0.73310614	0.8561614	0.8799584	0.80416536	0.76329035	0.89131486	0.7931885	0.84914637	0.6983196	0.85006964	0.8698612	0.698715	0.8188363	0.97932327	0.0	0.82089615	0.81176007	0.7354537	0.71025646	0.8105555	0.6163403	0.9334241	0.8632108	0.88082194	0.7577348	0.7338508	0.7672104	0.76991075	0.6037048	0.8153167	0.88597554	0.5735306	0.8921207	0.8830162	0.85352504	0.80091995	0.6010792	0.72153616	0.7733135	0.628919	0.8338058	0.84917486	0.8355445	0.86716366	0.76590717	0.93228096	0.7750525	0.8403909	0.8477679	0.902889	0.8030503	0.7620198	0.81847095	0.9316255	0.8737687	0.919629	0.9428001	0.7183026	0.6516514	0.78022665	0.972832	0.8370729	0.7863298	0.85814655	0.83209366	0.6859157	0.8423119	0.8348159	0.7486026	0.85796857	0.85356987	0.88327837	0.86451554	0.8965758	0.7486186	0.9406789	0.9045995	0.74122095	0.8031495	0.78146136	0.7378497	0.8814865	0.6150738	0.8123506	0.93885887	0.7672951	0.8963134	0.7227148	0.7403285	0.81431997	0.9521929	0.85574204	0.77132946	0.9109498	0.78235745	0.7213101	0.8123003	0.81228924	0.7119318	0.92873317	0.8595358	0.9603011	0.83980334	0.91221905	0.91564876	0.8637197	0.5975263	0.88629764	0.95079416	0.91676724	0.8399589	0.82494664	0.63889664	0.8295271	0.820709	0.5019761	0.45129633	0.6809443	0.8830578	0.7347362	0.71866405	0.8263556	0.8995089	0.622087	0.9812677	0.8171557	0.69277203	0.86718196	0.8560587	0.7987318	0.63895476	0.79911757
